z,a,t_Gyr,H_norm,Lambda_norm,w,OmL_eff
0.1560,0.865073,11.4051,1.098270,1.061663,-0.887805,0.616850
0.1558,0.865225,11.4073,1.098139,1.061601,-0.887738,0.616961
0.1556,0.865377,11.4095,1.098008,1.061538,-0.887672,0.617072
0.1554,0.865530,11.4118,1.097877,1.061475,-0.887606,0.617182
0.1552,0.865682,11.4140,1.097746,1.061412,-0.887539,0.617293
0.1550,0.865834,11.4162,1.097615,1.061349,-0.887473,0.617404
0.1548,0.865986,11.4185,1.097484,1.061286,-0.887407,0.617514
0.1545,0.866139,11.4207,1.097353,1.061222,-0.887340,0.617625
0.1543,0.866291,11.4229,1.097222,1.061159,-0.887274,0.617735
0.1541,0.866443,11.4252,1.097091,1.061096,-0.887208,0.617846
0.1539,0.866596,11.4274,1.096961,1.061033,-0.887142,0.617956
0.1537,0.866748,11.4296,1.096830,1.060970,-0.887076,0.618067
0.1535,0.866900,11.4319,1.096699,1.060907,-0.887010,0.618177
0.1533,0.867053,11.4341,1.096569,1.060843,-0.886944,0.618288
0.1531,0.867205,11.4363,1.096438,1.060780,-0.886878,0.618398
0.1529,0.867357,11.4386,1.096308,1.060717,-0.886811,0.618508
0.1527,0.867510,11.4408,1.096177,1.060654,-0.886745,0.618619
0.1525,0.867662,11.4431,1.096047,1.060590,-0.886679,0.618729
0.1523,0.867815,11.4453,1.095917,1.060527,-0.886614,0.618839
0.1521,0.867967,11.4475,1.095786,1.060464,-0.886548,0.618949
0.1519,0.868119,11.4498,1.095656,1.060400,-0.886482,0.619059
0.1517,0.868272,11.4520,1.095526,1.060337,-0.886416,0.619169
0.1515,0.868424,11.4542,1.095396,1.060273,-0.886350,0.619280
0.1513,0.868577,11.4565,1.095266,1.060210,-0.886284,0.619390
0.1511,0.868729,11.4587,1.095135,1.060146,-0.886218,0.619500
0.1509,0.868882,11.4609,1.095005,1.060083,-0.886153,0.619610
0.1507,0.869034,11.4632,1.094875,1.060019,-0.886087,0.619720
0.1505,0.869187,11.4654,1.094746,1.059956,-0.886021,0.619829
0.1503,0.869339,11.4676,1.094616,1.059892,-0.885955,0.619939
0.1501,0.869492,11.4699,1.094486,1.059828,-0.885890,0.620049
0.1499,0.869644,11.4721,1.094356,1.059765,-0.885824,0.620159
0.1497,0.869797,11.4743,1.094226,1.059701,-0.885758,0.620269
0.1495,0.869949,11.4766,1.094097,1.059637,-0.885693,0.620378
0.1493,0.870102,11.4788,1.093967,1.059574,-0.885627,0.620488
0.1491,0.870254,11.4810,1.093838,1.059510,-0.885562,0.620598
0.1489,0.870407,11.4833,1.093708,1.059446,-0.885496,0.620707
0.1487,0.870559,11.4855,1.093578,1.059382,-0.885431,0.620817
0.1485,0.870712,11.4878,1.093449,1.059318,-0.885365,0.620927
0.1483,0.870864,11.4900,1.093320,1.059254,-0.885300,0.621036
0.1481,0.871017,11.4922,1.093190,1.059191,-0.885234,0.621146
0.1479,0.871170,11.4945,1.093061,1.059127,-0.885169,0.621255
0.1477,0.871322,11.4967,1.092932,1.059063,-0.885103,0.621365
0.1475,0.871475,11.4989,1.092803,1.058999,-0.885038,0.621474
0.1473,0.871627,11.5012,1.092673,1.058935,-0.884973,0.621583
0.1471,0.871780,11.5034,1.092544,1.058871,-0.884907,0.621693
0.1469,0.871933,11.5056,1.092415,1.058807,-0.884842,0.621802
0.1467,0.872085,11.5079,1.092286,1.058743,-0.884777,0.621911
0.1465,0.872238,11.5101,1.092157,1.058679,-0.884712,0.622021
0.1463,0.872391,11.5123,1.092028,1.058614,-0.884646,0.622130
0.1461,0.872543,11.5146,1.091899,1.058550,-0.884581,0.622239
0.1459,0.872696,11.5168,1.091771,1.058486,-0.884516,0.622348
0.1457,0.872849,11.5190,1.091642,1.058422,-0.884451,0.622457
0.1455,0.873001,11.5213,1.091513,1.058358,-0.884386,0.622566
0.1453,0.873154,11.5235,1.091384,1.058293,-0.884321,0.622675
0.1451,0.873307,11.5257,1.091256,1.058229,-0.884256,0.622784
0.1449,0.873459,11.5280,1.091127,1.058165,-0.884191,0.622893
0.1447,0.873612,11.5302,1.090998,1.058101,-0.884126,0.623002
0.1445,0.873765,11.5325,1.090870,1.058036,-0.884061,0.623111
0.1443,0.873918,11.5347,1.090742,1.057972,-0.883996,0.623220
0.1441,0.874070,11.5369,1.090613,1.057908,-0.883931,0.623329
0.1439,0.874223,11.5392,1.090485,1.057843,-0.883866,0.623438
0.1437,0.874376,11.5414,1.090356,1.057779,-0.883801,0.623546
0.1435,0.874529,11.5436,1.090228,1.057714,-0.883736,0.623655
0.1433,0.874681,11.5459,1.090100,1.057650,-0.883671,0.623764
0.1431,0.874834,11.5481,1.089972,1.057585,-0.883607,0.623873
0.1429,0.874987,11.5503,1.089844,1.057521,-0.883542,0.623981
0.1427,0.875140,11.5526,1.089715,1.057456,-0.883477,0.624090
0.1425,0.875293,11.5548,1.089587,1.057392,-0.883412,0.624198
0.1423,0.875446,11.5570,1.089459,1.057327,-0.883348,0.624307
0.1421,0.875598,11.5593,1.089331,1.057262,-0.883283,0.624415
0.1419,0.875751,11.5615,1.089204,1.057198,-0.883218,0.624524
0.1417,0.875904,11.5637,1.089076,1.057133,-0.883154,0.624632
0.1415,0.876057,11.5660,1.088948,1.057068,-0.883089,0.624741
0.1413,0.876210,11.5682,1.088820,1.057004,-0.883025,0.624849
0.1411,0.876363,11.5704,1.088692,1.056939,-0.882960,0.624957
0.1409,0.876516,11.5727,1.088565,1.056874,-0.882895,0.625066
0.1407,0.876669,11.5749,1.088437,1.056809,-0.882831,0.625174
0.1405,0.876821,11.5772,1.088309,1.056744,-0.882767,0.625282
0.1403,0.876974,11.5794,1.088182,1.056680,-0.882702,0.625390
0.1401,0.877127,11.5816,1.088054,1.056615,-0.882638,0.625499
0.1399,0.877280,11.5839,1.087927,1.056550,-0.882573,0.625607
0.1397,0.877433,11.5861,1.087800,1.056485,-0.882509,0.625715
0.1395,0.877586,11.5883,1.087672,1.056420,-0.882445,0.625823
0.1393,0.877739,11.5906,1.087545,1.056355,-0.882380,0.625931
0.1391,0.877892,11.5928,1.087418,1.056290,-0.882316,0.626039
0.1389,0.878045,11.5950,1.087290,1.056225,-0.882252,0.626147
0.1387,0.878198,11.5973,1.087163,1.056160,-0.882187,0.626255
0.1385,0.878351,11.5995,1.087036,1.056095,-0.882123,0.626363
0.1383,0.878504,11.6017,1.086909,1.056030,-0.882059,0.626471
0.1381,0.878657,11.6040,1.086782,1.055965,-0.881995,0.626579
0.1379,0.878810,11.6062,1.086655,1.055900,-0.881931,0.626686
0.1377,0.878963,11.6084,1.086528,1.055834,-0.881867,0.626794
0.1375,0.879116,11.6107,1.086401,1.055769,-0.881802,0.626902
0.1373,0.879269,11.6129,1.086274,1.055704,-0.881738,0.627010
0.1371,0.879422,11.6151,1.086147,1.055639,-0.881674,0.627117
0.1369,0.879575,11.6174,1.086021,1.055574,-0.881610,0.627225
0.1367,0.879728,11.6196,1.085894,1.055508,-0.881546,0.627333
0.1365,0.879882,11.6219,1.085767,1.055443,-0.881482,0.627440
0.1363,0.880035,11.6241,1.085640,1.055378,-0.881418,0.627548
0.1361,0.880188,11.6263,1.085514,1.055312,-0.881355,0.627655
0.1359,0.880341,11.6286,1.085387,1.055247,-0.881291,0.627763
0.1357,0.880494,11.6308,1.085261,1.055182,-0.881227,0.627870
0.1355,0.880647,11.6330,1.085134,1.055116,-0.881163,0.627978
0.1353,0.880800,11.6353,1.085008,1.055051,-0.881099,0.628085
0.1351,0.880953,11.6375,1.084882,1.054985,-0.881035,0.628192
0.1349,0.881107,11.6397,1.084755,1.054920,-0.880972,0.628300
0.1347,0.881260,11.6420,1.084629,1.054854,-0.880908,0.628407
0.1345,0.881413,11.6442,1.084503,1.054789,-0.880844,0.628514
0.1343,0.881566,11.6464,1.084377,1.054723,-0.880780,0.628621
0.1341,0.881719,11.6487,1.084250,1.054658,-0.880717,0.628729
0.1340,0.881872,11.6509,1.084124,1.054592,-0.880653,0.628836
0.1338,0.882026,11.6531,1.083998,1.054526,-0.880589,0.628943
0.1336,0.882179,11.6554,1.083872,1.054461,-0.880526,0.629050
0.1334,0.882332,11.6576,1.083746,1.054395,-0.880462,0.629157
0.1332,0.882485,11.6598,1.083620,1.054329,-0.880399,0.629264
0.1330,0.882639,11.6621,1.083494,1.054264,-0.880335,0.629371
0.1328,0.882792,11.6643,1.083369,1.054198,-0.880272,0.629478
0.1326,0.882945,11.6666,1.083243,1.054132,-0.880208,0.629585
0.1324,0.883098,11.6688,1.083117,1.054066,-0.880145,0.629692
0.1322,0.883252,11.6710,1.082991,1.054001,-0.880081,0.629799
0.1320,0.883405,11.6733,1.082866,1.053935,-0.880018,0.629906
0.1318,0.883558,11.6755,1.082740,1.053869,-0.879955,0.630012
0.1316,0.883712,11.6777,1.082615,1.053803,-0.879891,0.630119
0.1314,0.883865,11.6800,1.082489,1.053737,-0.879828,0.630226
0.1312,0.884018,11.6822,1.082364,1.053671,-0.879765,0.630332
0.1310,0.884171,11.6844,1.082238,1.053605,-0.879701,0.630439
0.1308,0.884325,11.6867,1.082113,1.053539,-0.879638,0.630546
0.1306,0.884478,11.6889,1.081987,1.053473,-0.879575,0.630652
0.1304,0.884632,11.6911,1.081862,1.053407,-0.879512,0.630759
0.1302,0.884785,11.6934,1.081737,1.053341,-0.879449,0.630865
0.1300,0.884938,11.6956,1.081612,1.053275,-0.879386,0.630972
0.1298,0.885092,11.6978,1.081486,1.053209,-0.879322,0.631078
0.1296,0.885245,11.7001,1.081361,1.053143,-0.879259,0.631185
0.1294,0.885398,11.7023,1.081236,1.053077,-0.879196,0.631291
0.1292,0.885552,11.7045,1.081111,1.053011,-0.879133,0.631398
0.1290,0.885705,11.7068,1.080986,1.052944,-0.879070,0.631504
0.1288,0.885859,11.7090,1.080861,1.052878,-0.879007,0.631610
0.1287,0.886012,11.7113,1.080736,1.052812,-0.878944,0.631717
0.1285,0.886166,11.7135,1.080611,1.052746,-0.878881,0.631823
0.1283,0.886319,11.7157,1.080487,1.052679,-0.878818,0.631929
0.1281,0.886473,11.7180,1.080362,1.052613,-0.878756,0.632035
0.1279,0.886626,11.7202,1.080237,1.052547,-0.878693,0.632141
0.1277,0.886779,11.7224,1.080112,1.052481,-0.878630,0.632247
0.1275,0.886933,11.7247,1.079988,1.052414,-0.878567,0.632353
0.1273,0.887086,11.7269,1.079863,1.052348,-0.878504,0.632460
0.1271,0.887240,11.7291,1.079739,1.052281,-0.878441,0.632566
0.1269,0.887394,11.7314,1.079614,1.052215,-0.878379,0.632671
0.1267,0.887547,11.7336,1.079490,1.052149,-0.878316,0.632777
0.1265,0.887701,11.7358,1.079365,1.052082,-0.878253,0.632883
0.1263,0.887854,11.7381,1.079241,1.052016,-0.878191,0.632989
0.1261,0.888008,11.7403,1.079117,1.051949,-0.878128,0.633095
0.1259,0.888161,11.7425,1.078992,1.051883,-0.878065,0.633201
0.1257,0.888315,11.7448,1.078868,1.051816,-0.878003,0.633307
0.1255,0.888468,11.7470,1.078744,1.051749,-0.877940,0.633412
0.1253,0.888622,11.7492,1.078620,1.051683,-0.877878,0.633518
0.1251,0.888776,11.7515,1.078496,1.051616,-0.877815,0.633624
0.1249,0.888929,11.7537,1.078371,1.051549,-0.877753,0.633729
0.1248,0.889083,11.7559,1.078247,1.051483,-0.877690,0.633835
0.1246,0.889236,11.7582,1.078123,1.051416,-0.877628,0.633941
0.1244,0.889390,11.7604,1.077999,1.051349,-0.877565,0.634046
0.1242,0.889544,11.7627,1.077876,1.051283,-0.877503,0.634152
0.1240,0.889697,11.7649,1.077752,1.051216,-0.877441,0.634257
0.1238,0.889851,11.7671,1.077628,1.051149,-0.877378,0.634363
0.1236,0.890005,11.7694,1.077504,1.051082,-0.877316,0.634468
0.1234,0.890158,11.7716,1.077380,1.051016,-0.877254,0.634573
0.1232,0.890312,11.7738,1.077257,1.050949,-0.877191,0.634679
0.1230,0.890466,11.7761,1.077133,1.050882,-0.877129,0.634784
0.1228,0.890619,11.7783,1.077009,1.050815,-0.877067,0.634889
0.1226,0.890773,11.7805,1.076886,1.050748,-0.877005,0.634995
0.1224,0.890927,11.7828,1.076762,1.050681,-0.876943,0.635100
0.1222,0.891081,11.7850,1.076639,1.050614,-0.876881,0.635205
0.1220,0.891234,11.7872,1.076515,1.050547,-0.876818,0.635310
0.1218,0.891388,11.7895,1.076392,1.050480,-0.876756,0.635415
0.1217,0.891542,11.7917,1.076269,1.050413,-0.876694,0.635521
0.1215,0.891696,11.7939,1.076145,1.050346,-0.876632,0.635626
0.1213,0.891849,11.7962,1.076022,1.050279,-0.876570,0.635731
0.1211,0.892003,11.7984,1.075899,1.050212,-0.876508,0.635836
0.1209,0.892157,11.8006,1.075776,1.050145,-0.876446,0.635941
0.1207,0.892311,11.8029,1.075653,1.050078,-0.876384,0.636046
0.1205,0.892465,11.8051,1.075530,1.050011,-0.876322,0.636150
0.1203,0.892618,11.8074,1.075407,1.049943,-0.876261,0.636255
0.1201,0.892772,11.8096,1.075284,1.049876,-0.876199,0.636360
0.1199,0.892926,11.8118,1.075161,1.049809,-0.876137,0.636465
0.1197,0.893080,11.8141,1.075038,1.049742,-0.876075,0.636570
0.1195,0.893234,11.8163,1.074915,1.049674,-0.876013,0.636674
0.1193,0.893388,11.8185,1.074792,1.049607,-0.875951,0.636779
0.1191,0.893542,11.8208,1.074669,1.049540,-0.875890,0.636884
0.1189,0.893695,11.8230,1.074546,1.049473,-0.875828,0.636989
0.1188,0.893849,11.8252,1.074424,1.049405,-0.875766,0.637093
0.1186,0.894003,11.8275,1.074301,1.049338,-0.875705,0.637198
0.1184,0.894157,11.8297,1.074179,1.049270,-0.875643,0.637302
0.1182,0.894311,11.8319,1.074056,1.049203,-0.875581,0.637407
0.1180,0.894465,11.8342,1.073933,1.049136,-0.875520,0.637511
0.1178,0.894619,11.8364,1.073811,1.049068,-0.875458,0.637616
0.1176,0.894773,11.8386,1.073688,1.049001,-0.875397,0.637720
0.1174,0.894927,11.8409,1.073566,1.048933,-0.875335,0.637825
0.1172,0.895081,11.8431,1.073444,1.048866,-0.875274,0.637929
0.1170,0.895235,11.8453,1.073321,1.048798,-0.875212,0.638033
0.1168,0.895389,11.8476,1.073199,1.048731,-0.875151,0.638137
0.1166,0.895543,11.8498,1.073077,1.048663,-0.875089,0.638242
0.1164,0.895697,11.8521,1.072955,1.048595,-0.875028,0.638346
0.1163,0.895851,11.8543,1.072833,1.048528,-0.874967,0.638450
0.1161,0.896005,11.8565,1.072710,1.048460,-0.874905,0.638554
0.1159,0.896159,11.8588,1.072588,1.048392,-0.874844,0.638658
0.1157,0.896313,11.8610,1.072466,1.048325,-0.874783,0.638763
0.1155,0.896467,11.8632,1.072344,1.048257,-0.874722,0.638867
0.1153,0.896621,11.8655,1.072222,1.048189,-0.874660,0.638971
0.1151,0.896775,11.8677,1.072101,1.048122,-0.874599,0.639075
0.1149,0.896929,11.8699,1.071979,1.048054,-0.874538,0.639179
0.1147,0.897083,11.8722,1.071857,1.047986,-0.874477,0.639283
0.1145,0.897237,11.8744,1.071735,1.047918,-0.874416,0.639386
0.1143,0.897391,11.8766,1.071613,1.047850,-0.874354,0.639490
0.1141,0.897545,11.8789,1.071492,1.047783,-0.874293,0.639594
0.1140,0.897699,11.8811,1.071370,1.047715,-0.874232,0.639698
0.1138,0.897854,11.8833,1.071248,1.047647,-0.874171,0.639802
0.1136,0.898008,11.8856,1.071127,1.047579,-0.874110,0.639905
0.1134,0.898162,11.8878,1.071005,1.047511,-0.874049,0.640009
0.1132,0.898316,11.8900,1.070884,1.047443,-0.873988,0.640113
0.1130,0.898470,11.8923,1.070762,1.047375,-0.873927,0.640217
0.1128,0.898624,11.8945,1.070641,1.047307,-0.873866,0.640320
0.1126,0.898779,11.8968,1.070520,1.047239,-0.873806,0.640424
0.1124,0.898933,11.8990,1.070398,1.047171,-0.873745,0.640527
0.1122,0.899087,11.9012,1.070277,1.047103,-0.873684,0.640631
0.1120,0.899241,11.9035,1.070156,1.047035,-0.873623,0.640734
0.1119,0.899395,11.9057,1.070035,1.046967,-0.873562,0.640838
0.1117,0.899550,11.9079,1.069914,1.046899,-0.873502,0.640941
0.1115,0.899704,11.9102,1.069792,1.046830,-0.873441,0.641045
0.1113,0.899858,11.9124,1.069671,1.046762,-0.873380,0.641148
0.1111,0.900012,11.9146,1.069550,1.046694,-0.873319,0.641251
0.1109,0.900167,11.9169,1.069429,1.046626,-0.873259,0.641355
0.1107,0.900321,11.9191,1.069308,1.046558,-0.873198,0.641458
0.1105,0.900475,11.9213,1.069188,1.046489,-0.873137,0.641561
0.1103,0.900629,11.9236,1.069067,1.046421,-0.873077,0.641664
0.1101,0.900784,11.9258,1.068946,1.046353,-0.873016,0.641767
0.1100,0.900938,11.9280,1.068825,1.046285,-0.872956,0.641871
0.1098,0.901092,11.9303,1.068704,1.046216,-0.872895,0.641974
0.1096,0.901247,11.9325,1.068584,1.046148,-0.872835,0.642077
0.1094,0.901401,11.9347,1.068463,1.046080,-0.872774,0.642180
0.1092,0.901555,11.9370,1.068342,1.046011,-0.872714,0.642283
0.1090,0.901710,11.9392,1.068222,1.045943,-0.872653,0.642386
0.1088,0.901864,11.9415,1.068101,1.045874,-0.872593,0.642489
0.1086,0.902018,11.9437,1.067981,1.045806,-0.872533,0.642592
0.1084,0.902173,11.9459,1.067860,1.045737,-0.872472,0.642694
0.1082,0.902327,11.9482,1.067740,1.045669,-0.872412,0.642797
0.1081,0.902482,11.9504,1.067620,1.045600,-0.872352,0.642900
0.1079,0.902636,11.9526,1.067499,1.045532,-0.872292,0.643003
0.1077,0.902790,11.9549,1.067379,1.045463,-0.872231,0.643106
0.1075,0.902945,11.9571,1.067259,1.045395,-0.872171,0.643208
0.1073,0.903099,11.9593,1.067139,1.045326,-0.872111,0.643311
0.1071,0.903254,11.9616,1.067019,1.045258,-0.872051,0.643414
0.1069,0.903408,11.9638,1.066898,1.045189,-0.871991,0.643516
0.1067,0.903563,11.9660,1.066778,1.045120,-0.871930,0.643619
0.1065,0.903717,11.9683,1.066658,1.045052,-0.871870,0.643722
0.1064,0.903871,11.9705,1.066538,1.044983,-0.871810,0.643824
0.1062,0.904026,11.9727,1.066418,1.044914,-0.871750,0.643927
0.1060,0.904180,11.9750,1.066298,1.044845,-0.871690,0.644029
0.1058,0.904335,11.9772,1.066179,1.044777,-0.871630,0.644131
0.1056,0.904489,11.9794,1.066059,1.044708,-0.871570,0.644234
0.1054,0.904644,11.9817,1.065939,1.044639,-0.871510,0.644336
0.1052,0.904798,11.9839,1.065819,1.044570,-0.871450,0.644439
0.1050,0.904953,11.9862,1.065700,1.044502,-0.871391,0.644541
0.1048,0.905108,11.9884,1.065580,1.044433,-0.871331,0.644643
0.1047,0.905262,11.9906,1.065460,1.044364,-0.871271,0.644745
0.1045,0.905417,11.9929,1.065341,1.044295,-0.871211,0.644848
0.1043,0.905571,11.9951,1.065221,1.044226,-0.871151,0.644950
0.1041,0.905726,11.9973,1.065102,1.044157,-0.871091,0.645052
0.1039,0.905880,11.9996,1.064982,1.044088,-0.871032,0.645154
0.1037,0.906035,12.0018,1.064863,1.044019,-0.870972,0.645256
0.1035,0.906190,12.0040,1.064743,1.043950,-0.870912,0.645358
0.1033,0.906344,12.0063,1.064624,1.043881,-0.870853,0.645460
0.1031,0.906499,12.0085,1.064505,1.043812,-0.870793,0.645562
0.1030,0.906654,12.0107,1.064385,1.043743,-0.870733,0.645664
0.1028,0.906808,12.0130,1.064266,1.043674,-0.870674,0.645766
0.1026,0.906963,12.0152,1.064147,1.043605,-0.870614,0.645868
0.1024,0.907118,12.0174,1.064028,1.043536,-0.870555,0.645970
0.1022,0.907272,12.0197,1.063909,1.043467,-0.870495,0.646072
0.1020,0.907427,12.0219,1.063790,1.043398,-0.870436,0.646173
0.1018,0.907582,12.0241,1.063671,1.043328,-0.870376,0.646275
0.1016,0.907736,12.0264,1.063552,1.043259,-0.870317,0.646377
0.1015,0.907891,12.0286,1.063433,1.043190,-0.870257,0.646479
0.1013,0.908046,12.0309,1.063314,1.043121,-0.870198,0.646580
0.1011,0.908200,12.0331,1.063195,1.043052,-0.870139,0.646682
0.1009,0.908355,12.0353,1.063076,1.042982,-0.870079,0.646784
0.1007,0.908510,12.0376,1.062958,1.042913,-0.870020,0.646885
0.1005,0.908665,12.0398,1.062839,1.042844,-0.869961,0.646987
0.1003,0.908819,12.0420,1.062720,1.042774,-0.869901,0.647088
0.1001,0.908974,12.0443,1.062601,1.042705,-0.869842,0.647190
0.1000,0.909129,12.0465,1.062483,1.042636,-0.869783,0.647291
0.0998,0.909284,12.0487,1.062364,1.042566,-0.869724,0.647393
0.0996,0.909439,12.0510,1.062246,1.042497,-0.869664,0.647494
0.0994,0.909593,12.0532,1.062127,1.042428,-0.869605,0.647595
0.0992,0.909748,12.0554,1.062009,1.042358,-0.869546,0.647697
0.0990,0.909903,12.0577,1.061890,1.042289,-0.869487,0.647798
0.0988,0.910058,12.0599,1.061772,1.042219,-0.869428,0.647899
0.0986,0.910213,12.0621,1.061654,1.042150,-0.869369,0.648001
0.0985,0.910368,12.0644,1.061535,1.042080,-0.869310,0.648102
0.0983,0.910522,12.0666,1.061417,1.042011,-0.869251,0.648203
0.0981,0.910677,12.0688,1.061299,1.041941,-0.869192,0.648304
0.0979,0.910832,12.0711,1.061181,1.041872,-0.869133,0.648405
0.0977,0.910987,12.0733,1.061063,1.041802,-0.869074,0.648506
0.0975,0.911142,12.0756,1.060944,1.041732,-0.869015,0.648607
0.0973,0.911297,12.0778,1.060826,1.041663,-0.868956,0.648708
0.0972,0.911452,12.0800,1.060708,1.041593,-0.868897,0.648809
0.0970,0.911607,12.0823,1.060590,1.041524,-0.868839,0.648910
0.0968,0.911762,12.0845,1.060472,1.041454,-0.868780,0.649011
0.0966,0.911917,12.0867,1.060355,1.041384,-0.868721,0.649112
0.0964,0.912072,12.0890,1.060237,1.041314,-0.868662,0.649213
0.0962,0.912227,12.0912,1.060119,1.041245,-0.868604,0.649314
0.0960,0.912382,12.0934,1.060001,1.041175,-0.868545,0.649414
0.0958,0.912536,12.0957,1.059883,1.041105,-0.868486,0.649515
0.0957,0.912691,12.0979,1.059766,1.041035,-0.868428,0.649616
0.0955,0.912846,12.1001,1.059648,1.040966,-0.868369,0.649717
0.0953,0.913001,12.1024,1.059530,1.040896,-0.868310,0.649817
0.0951,0.913157,12.1046,1.059413,1.040826,-0.868252,0.649918
0.0949,0.913312,12.1068,1.059295,1.040756,-0.868193,0.650019
0.0947,0.913467,12.1091,1.059178,1.040686,-0.868135,0.650119
0.0945,0.913622,12.1113,1.059060,1.040616,-0.868076,0.650220
0.0944,0.913777,12.1135,1.058943,1.040546,-0.868018,0.650320
0.0942,0.913932,12.1158,1.058826,1.040476,-0.867959,0.650421
0.0940,0.914087,12.1180,1.058708,1.040406,-0.867901,0.650521
0.0938,0.914242,12.1203,1.058591,1.040336,-0.867842,0.650622
0.0936,0.914397,12.1225,1.058474,1.040266,-0.867784,0.650722
0.0934,0.914552,12.1247,1.058356,1.040196,-0.867726,0.650822
0.0932,0.914707,12.1270,1.058239,1.040126,-0.867667,0.650923
0.0931,0.914862,12.1292,1.058122,1.040056,-0.867609,0.651023
0.0929,0.915017,12.1314,1.058005,1.039986,-0.867551,0.651123
0.0927,0.915173,12.1337,1.057888,1.039916,-0.867493,0.651223
0.0925,0.915328,12.1359,1.057771,1.039846,-0.867434,0.651324
0.0923,0.915483,12.1381,1.057654,1.039776,-0.867376,0.651424
0.0921,0.915638,12.1404,1.057537,1.039706,-0.867318,0.651524
0.0919,0.915793,12.1426,1.057420,1.039636,-0.867260,0.651624
0.0918,0.915948,12.1448,1.057303,1.039566,-0.867202,0.651724
0.0916,0.916104,12.1471,1.057186,1.039495,-0.867143,0.651824
0.0914,0.916259,12.1493,1.057069,1.039425,-0.867085,0.651924
0.0912,0.916414,12.1515,1.056953,1.039355,-0.867027,0.652024
0.0910,0.916569,12.1538,1.056836,1.039285,-0.866969,0.652124
0.0908,0.916724,12.1560,1.056719,1.039214,-0.866911,0.652224
0.0907,0.916880,12.1582,1.056603,1.039144,-0.866853,0.652324
0.0905,0.917035,12.1605,1.056486,1.039074,-0.866795,0.652424
0.0903,0.917190,12.1627,1.056369,1.039003,-0.866737,0.652524
0.0901,0.917345,12.1649,1.056253,1.038933,-0.866680,0.652623
0.0899,0.917501,12.1672,1.056136,1.038863,-0.866622,0.652723
0.0897,0.917656,12.1694,1.056020,1.038792,-0.866564,0.652823
0.0895,0.917811,12.1717,1.055904,1.038722,-0.866506,0.652923
0.0894,0.917967,12.1739,1.055787,1.038652,-0.866448,0.653022
0.0892,0.918122,12.1761,1.055671,1.038581,-0.866390,0.653122
0.0890,0.918277,12.1784,1.055555,1.038511,-0.866333,0.653222
0.0888,0.918433,12.1806,1.055438,1.038440,-0.866275,0.653321
0.0886,0.918588,12.1828,1.055322,1.038370,-0.866217,0.653421
0.0884,0.918743,12.1851,1.055206,1.038299,-0.866159,0.653520
0.0883,0.918899,12.1873,1.055090,1.038229,-0.866102,0.653620
