# BH-FRW Full Evolution Sandbox v0.3
# log10(M/Msun)=22.5
# Om=0.3, Or=0.0001, H0=70
# log10(Ec2)=12, dTau=0.001, maxSteps=200000
# mode=QUANTUM, stopAtBounce=true
# OmegaL0=6.674188e-1, OmegaK=0.032481
# tau_today=0.954000 (where a=1)
# t_today_Gyr=13.326
# back_reason=bounce_boundary_reached, fwd_reason=a_stop_reached
# tau=0 at bounce; tau=tau_today at a=1 (today); tau increases into future
# ---
tau,a,E,E2_over_Ec2,mode
7.15000000e-1,7.73494437e-1,1.17057616e+0,1.37024855e-12,1
7.16000000e-1,7.74400004e-1,1.16955069e+0,1.36784882e-12,1
7.17000000e-1,7.75305838e-1,1.16852875e+0,1.36545944e-12,1
7.18000000e-1,7.76211939e-1,1.16751032e+0,1.36308035e-12,1
7.19000000e-1,7.77118309e-1,1.16649539e+0,1.36071151e-12,1
7.20000000e-1,7.78024950e-1,1.16548395e+0,1.35835284e-12,1
7.21000000e-1,7.78931861e-1,1.16447597e+0,1.35600429e-12,1
7.22000000e-1,7.79839045e-1,1.16347145e+0,1.35366582e-12,1
7.23000000e-1,7.80746502e-1,1.16247037e+0,1.35133735e-12,1
7.24000000e-1,7.81654235e-1,1.16147271e+0,1.34901885e-12,1
7.25000000e-1,7.82562243e-1,1.16047846e+0,1.34671025e-12,1
7.26000000e-1,7.83470529e-1,1.15948760e+0,1.34441149e-12,1
7.27000000e-1,7.84379092e-1,1.15850012e+0,1.34212254e-12,1
7.28000000e-1,7.85287936e-1,1.15751601e+0,1.33984332e-12,1
7.29000000e-1,7.86197060e-1,1.15653525e+0,1.33757379e-12,1
7.30000000e-1,7.87106465e-1,1.15555783e+0,1.33531390e-12,1
7.31000000e-1,7.88016154e-1,1.15458373e+0,1.33306359e-12,1
7.32000000e-1,7.88926127e-1,1.15361294e+0,1.33082282e-12,1
7.33000000e-1,7.89836385e-1,1.15264544e+0,1.32859152e-12,1
7.34000000e-1,7.90746930e-1,1.15168123e+0,1.32636965e-12,1
7.35000000e-1,7.91657763e-1,1.15072028e+0,1.32415715e-12,1
7.36000000e-1,7.92568884e-1,1.14976258e+0,1.32195399e-12,1
7.37000000e-1,7.93480295e-1,1.14880812e+0,1.31976010e-12,1
7.38000000e-1,7.94391998e-1,1.14785689e+0,1.31757543e-12,1
7.39000000e-1,7.95303992e-1,1.14690887e+0,1.31539995e-12,1
7.40000000e-1,7.96216281e-1,1.14596404e+0,1.31323359e-12,1
7.41000000e-1,7.97128863e-1,1.14502240e+0,1.31107631e-12,1
7.42000000e-1,7.98041742e-1,1.14408394e+0,1.30892805e-12,1
7.43000000e-1,7.98954917e-1,1.14314863e+0,1.30678878e-12,1
7.44000000e-1,7.99868391e-1,1.14221646e+0,1.30465844e-12,1
7.45000000e-1,8.00782163e-1,1.14128743e+0,1.30253699e-12,1
7.46000000e-1,8.01696237e-1,1.14036151e+0,1.30042438e-12,1
7.47000000e-1,8.02610611e-1,1.13943870e+0,1.29832055e-12,1
7.48000000e-1,8.03525288e-1,1.13851898e+0,1.29622548e-12,1
7.49000000e-1,8.04440269e-1,1.13760234e+0,1.29413909e-12,1
7.50000000e-1,8.05355555e-1,1.13668877e+0,1.29206137e-12,1
7.51000000e-1,8.06271147e-1,1.13577825e+0,1.28999224e-12,1
7.52000000e-1,8.07187046e-1,1.13487078e+0,1.28793168e-12,1
7.53000000e-1,8.08103253e-1,1.13396633e+0,1.28587963e-12,1
7.54000000e-1,8.09019770e-1,1.13306489e+0,1.28383605e-12,1
7.55000000e-1,8.09936598e-1,1.13216646e+0,1.28180090e-12,1
7.56000000e-1,8.10853737e-1,1.13127103e+0,1.27977413e-12,1
7.57000000e-1,8.11771189e-1,1.13037857e+0,1.27775570e-12,1
7.58000000e-1,8.12688955e-1,1.12948907e+0,1.27574556e-12,1
7.59000000e-1,8.13607036e-1,1.12860253e+0,1.27374367e-12,1
7.60000000e-1,8.14525433e-1,1.12771893e+0,1.27174999e-12,1
7.61000000e-1,8.15444148e-1,1.12683826e+0,1.26976447e-12,1
7.62000000e-1,8.16363181e-1,1.12596051e+0,1.26778708e-12,1
7.63000000e-1,8.17282534e-1,1.12508567e+0,1.26581776e-12,1
7.64000000e-1,8.18202207e-1,1.12421372e+0,1.26385648e-12,1
7.65000000e-1,8.19122203e-1,1.12334465e+0,1.26190319e-12,1
7.66000000e-1,8.20042521e-1,1.12247845e+0,1.25995786e-12,1
7.67000000e-1,8.20963163e-1,1.12161511e+0,1.25802045e-12,1
7.68000000e-1,8.21884131e-1,1.12075461e+0,1.25609090e-12,1
7.69000000e-1,8.22805424e-1,1.11989695e+0,1.25416918e-12,1
7.70000000e-1,8.23727046e-1,1.11904212e+0,1.25225526e-12,1
7.71000000e-1,8.24648995e-1,1.11819009e+0,1.25034908e-12,1
7.72000000e-1,8.25571275e-1,1.11734087e+0,1.24845061e-12,1
7.73000000e-1,8.26493885e-1,1.11649443e+0,1.24655982e-12,1
7.74000000e-1,8.27416827e-1,1.11565078e+0,1.24467666e-12,1
7.75000000e-1,8.28340102e-1,1.11480989e+0,1.24280108e-12,1
7.76000000e-1,8.29263711e-1,1.11397175e+0,1.24093306e-12,1
7.77000000e-1,8.30187655e-1,1.11313636e+0,1.23907256e-12,1
7.78000000e-1,8.31111936e-1,1.11230370e+0,1.23721953e-12,1
7.79000000e-1,8.32036553e-1,1.11147377e+0,1.23537394e-12,1
7.80000000e-1,8.32961510e-1,1.11064655e+0,1.23353575e-12,1
7.81000000e-1,8.33886806e-1,1.10982202e+0,1.23170492e-12,1
7.82000000e-1,8.34812442e-1,1.10900019e+0,1.22988142e-12,1
7.83000000e-1,8.35738420e-1,1.10818103e+0,1.22806520e-12,1
7.84000000e-1,8.36664741e-1,1.10736454e+0,1.22625623e-12,1
7.85000000e-1,8.37591407e-1,1.10655071e+0,1.22445448e-12,1
7.86000000e-1,8.38518417e-1,1.10573953e+0,1.22265990e-12,1
7.87000000e-1,8.39445773e-1,1.10493098e+0,1.22087247e-12,1
7.88000000e-1,8.40373476e-1,1.10412506e+0,1.21909214e-12,1
7.89000000e-1,8.41301528e-1,1.10332175e+0,1.21731888e-12,1
7.90000000e-1,8.42229929e-1,1.10252104e+0,1.21555265e-12,1
7.91000000e-1,8.43158681e-1,1.10172293e+0,1.21379342e-12,1
7.92000000e-1,8.44087784e-1,1.10092741e+0,1.21204116e-12,1
7.93000000e-1,8.45017240e-1,1.10013446e+0,1.21029582e-12,1
7.94000000e-1,8.45947050e-1,1.09934407e+0,1.20855738e-12,1
7.95000000e-1,8.46877215e-1,1.09855623e+0,1.20682579e-12,1
7.96000000e-1,8.47807735e-1,1.09777094e+0,1.20510103e-12,1
7.97000000e-1,8.48738613e-1,1.09698818e+0,1.20338306e-12,1
7.98000000e-1,8.49669848e-1,1.09620794e+0,1.20167184e-12,1
7.99000000e-1,8.50601443e-1,1.09543021e+0,1.19996735e-12,1
8.00000000e-1,8.51533398e-1,1.09465499e+0,1.19826955e-12,1
8.01000000e-1,8.52465714e-1,1.09388226e+0,1.19657840e-12,1
8.02000000e-1,8.53398392e-1,1.09311202e+0,1.19489388e-12,1
8.03000000e-1,8.54331434e-1,1.09234424e+0,1.19321595e-12,1
8.04000000e-1,8.55264841e-1,1.09157894e+0,1.19154457e-12,1
8.05000000e-1,8.56198613e-1,1.09081608e+0,1.18987972e-12,1
8.06000000e-1,8.57132752e-1,1.09005567e+0,1.18822137e-12,1
8.07000000e-1,8.58067258e-1,1.08929770e+0,1.18656947e-12,1
8.08000000e-1,8.59002134e-1,1.08854215e+0,1.18492401e-12,1
8.09000000e-1,8.59937379e-1,1.08778901e+0,1.18328494e-12,1
8.10000000e-1,8.60872995e-1,1.08703829e+0,1.18165224e-12,1
8.11000000e-1,8.61808983e-1,1.08628996e+0,1.18002587e-12,1
8.12000000e-1,8.62745344e-1,1.08554401e+0,1.17840581e-12,1
8.13000000e-1,8.63682080e-1,1.08480045e+0,1.17679202e-12,1
8.14000000e-1,8.64619190e-1,1.08405926e+0,1.17518447e-12,1
8.15000000e-1,8.65556677e-1,1.08332042e+0,1.17358313e-12,1
8.16000000e-1,8.66494541e-1,1.08258394e+0,1.17198798e-12,1
8.17000000e-1,8.67432784e-1,1.08184979e+0,1.17039898e-12,1
8.18000000e-1,8.68371405e-1,1.08111798e+0,1.16881609e-12,1
8.19000000e-1,8.69310408e-1,1.08038850e+0,1.16723931e-12,1
8.20000000e-1,8.70249792e-1,1.07966133e+0,1.16566858e-12,1
8.21000000e-1,8.71189558e-1,1.07893646e+0,1.16410388e-12,1
8.22000000e-1,8.72129709e-1,1.07821389e+0,1.16254519e-12,1
8.23000000e-1,8.73070244e-1,1.07749361e+0,1.16099248e-12,1
8.24000000e-1,8.74011164e-1,1.07677561e+0,1.15944571e-12,1
8.25000000e-1,8.74952472e-1,1.07605987e+0,1.15790485e-12,1
8.26000000e-1,8.75894167e-1,1.07534640e+0,1.15636989e-12,1
8.27000000e-1,8.76836252e-1,1.07463519e+0,1.15484078e-12,1
8.28000000e-1,8.77778726e-1,1.07392621e+0,1.15331751e-12,1
8.29000000e-1,8.78721591e-1,1.07321947e+0,1.15180004e-12,1
8.30000000e-1,8.79664849e-1,1.07251496e+0,1.15028835e-12,1
8.31000000e-1,8.80608499e-1,1.07181267e+0,1.14878240e-12,1
8.32000000e-1,8.81552544e-1,1.07111259e+0,1.14728218e-12,1
8.33000000e-1,8.82496984e-1,1.07041471e+0,1.14578765e-12,1
8.34000000e-1,8.83441820e-1,1.06971902e+0,1.14429879e-12,1
8.35000000e-1,8.84387053e-1,1.06902552e+0,1.14281556e-12,1
8.36000000e-1,8.85332685e-1,1.06833419e+0,1.14133795e-12,1
8.37000000e-1,8.86278716e-1,1.06764504e+0,1.13986592e-12,1
8.38000000e-1,8.87225148e-1,1.06695804e+0,1.13839946e-12,1
8.39000000e-1,8.88171981e-1,1.06627319e+0,1.13693852e-12,1
8.40000000e-1,8.89119216e-1,1.06559049e+0,1.13548310e-12,1
8.41000000e-1,8.90066855e-1,1.06490993e+0,1.13403315e-12,1
8.42000000e-1,8.91014899e-1,1.06423149e+0,1.13258866e-12,1
8.43000000e-1,8.91963348e-1,1.06355517e+0,1.13114960e-12,1
8.44000000e-1,8.92912203e-1,1.06288096e+0,1.12971594e-12,1
8.45000000e-1,8.93861467e-1,1.06220886e+0,1.12828765e-12,1
8.46000000e-1,8.94811139e-1,1.06153885e+0,1.12686472e-12,1
8.47000000e-1,8.95761221e-1,1.06087093e+0,1.12544712e-12,1
8.48000000e-1,8.96711714e-1,1.06020508e+0,1.12403482e-12,1
8.49000000e-1,8.97662618e-1,1.05954132e+0,1.12262780e-12,1
8.50000000e-1,8.98613935e-1,1.05887961e+0,1.12122603e-12,1
8.51000000e-1,8.99565666e-1,1.05821996e+0,1.11982949e-12,1
8.52000000e-1,9.00517813e-1,1.05756236e+0,1.11843815e-12,1
8.53000000e-1,9.01470374e-1,1.05690680e+0,1.11705199e-12,1
8.54000000e-1,9.02423353e-1,1.05625328e+0,1.11567099e-12,1
8.55000000e-1,9.03376750e-1,1.05560178e+0,1.11429512e-12,1
8.56000000e-1,9.04330566e-1,1.05495230e+0,1.11292435e-12,1
8.57000000e-1,9.05284802e-1,1.05430483e+0,1.11155867e-12,1
8.58000000e-1,9.06239459e-1,1.05365936e+0,1.11019805e-12,1
8.59000000e-1,9.07194538e-1,1.05301589e+0,1.10884246e-12,1
8.60000000e-1,9.08150040e-1,1.05237441e+0,1.10749189e-12,1
8.61000000e-1,9.09105966e-1,1.05173490e+0,1.10614631e-12,1
8.62000000e-1,9.10062317e-1,1.05109737e+0,1.10480569e-12,1
8.63000000e-1,9.11019095e-1,1.05046181e+0,1.10347002e-12,1
8.64000000e-1,9.11976299e-1,1.04982821e+0,1.10213927e-12,1
8.65000000e-1,9.12933932e-1,1.04919656e+0,1.10081342e-12,1
8.66000000e-1,9.13891994e-1,1.04856685e+0,1.09949244e-12,1
8.67000000e-1,9.14850486e-1,1.04793908e+0,1.09817632e-12,1
8.68000000e-1,9.15809409e-1,1.04731324e+0,1.09686503e-12,1
8.69000000e-1,9.16768765e-1,1.04668933e+0,1.09555855e-12,1
8.70000000e-1,9.17728554e-1,1.04606733e+0,1.09425685e-12,1
8.71000000e-1,9.18688777e-1,1.04544723e+0,1.09295992e-12,1
8.72000000e-1,9.19649436e-1,1.04482905e+0,1.09166773e-12,1
8.73000000e-1,9.20610531e-1,1.04421275e+0,1.09038027e-12,1
8.74000000e-1,9.21572063e-1,1.04359834e+0,1.08909750e-12,1
8.75000000e-1,9.22534033e-1,1.04298582e+0,1.08781942e-12,1
8.76000000e-1,9.23496443e-1,1.04237517e+0,1.08654599e-12,1
8.77000000e-1,9.24459293e-1,1.04176638e+0,1.08527720e-12,1
8.78000000e-1,9.25422585e-1,1.04115946e+0,1.08401302e-12,1
8.79000000e-1,9.26386319e-1,1.04055439e+0,1.08275344e-12,1
8.80000000e-1,9.27350496e-1,1.03995117e+0,1.08149843e-12,1
8.81000000e-1,9.28315118e-1,1.03934978e+0,1.08024797e-12,1
8.82000000e-1,9.29280185e-1,1.03875023e+0,1.07900205e-12,1
8.83000000e-1,9.30245698e-1,1.03815251e+0,1.07776063e-12,1
8.84000000e-1,9.31211659e-1,1.03755661e+0,1.07652371e-12,1
8.85000000e-1,9.32178068e-1,1.03696252e+0,1.07529126e-12,1
8.86000000e-1,9.33144927e-1,1.03637023e+0,1.07406326e-12,1
8.87000000e-1,9.34112236e-1,1.03577975e+0,1.07283969e-12,1
8.88000000e-1,9.35079996e-1,1.03519106e+0,1.07162054e-12,1
8.89000000e-1,9.36048209e-1,1.03460416e+0,1.07040577e-12,1
8.90000000e-1,9.37016876e-1,1.03401904e+0,1.06919538e-12,1
8.91000000e-1,9.37985996e-1,1.03343569e+0,1.06798933e-12,1
8.92000000e-1,9.38955572e-1,1.03285412e+0,1.06678762e-12,1
8.93000000e-1,9.39925605e-1,1.03227430e+0,1.06559023e-12,1
8.94000000e-1,9.40896095e-1,1.03169624e+0,1.06439712e-12,1
8.95000000e-1,9.41867043e-1,1.03111992e+0,1.06320830e-12,1
8.96000000e-1,9.42838451e-1,1.03054535e+0,1.06202373e-12,1
8.97000000e-1,9.43810319e-1,1.02997252e+0,1.06084339e-12,1
8.98000000e-1,9.44782649e-1,1.02940142e+0,1.05966727e-12,1
8.99000000e-1,9.45755441e-1,1.02883204e+0,1.05849536e-12,1
9.00000000e-1,9.46728696e-1,1.02826437e+0,1.05732762e-12,1
9.01000000e-1,9.47702416e-1,1.02769842e+0,1.05616405e-12,1
9.02000000e-1,9.48676601e-1,1.02713418e+0,1.05500462e-12,1
9.03000000e-1,9.49651253e-1,1.02657163e+0,1.05384931e-12,1
9.04000000e-1,9.50626372e-1,1.02601078e+0,1.05269811e-12,1
9.05000000e-1,9.51601959e-1,1.02545161e+0,1.05155100e-12,1
9.06000000e-1,9.52578016e-1,1.02489412e+0,1.05040797e-12,1
9.07000000e-1,9.53554543e-1,1.02433831e+0,1.04926898e-12,1
9.08000000e-1,9.54531541e-1,1.02378417e+0,1.04813403e-12,1
9.09000000e-1,9.55509012e-1,1.02323170e+0,1.04700310e-12,1
9.10000000e-1,9.56486956e-1,1.02268088e+0,1.04587617e-12,1
9.11000000e-1,9.57465374e-1,1.02213171e+0,1.04475322e-12,1
9.12000000e-1,9.58444268e-1,1.02158418e+0,1.04363424e-12,1
9.13000000e-1,9.59423638e-1,1.02103830e+0,1.04251921e-12,1
9.14000000e-1,9.60403485e-1,1.02049405e+0,1.04140810e-12,1
9.15000000e-1,9.61383810e-1,1.01995143e+0,1.04030091e-12,1
9.16000000e-1,9.62364615e-1,1.01941043e+0,1.03919761e-12,1
9.17000000e-1,9.63345900e-1,1.01887104e+0,1.03809820e-12,1
9.18000000e-1,9.64327666e-1,1.01833327e+0,1.03700265e-12,1
9.19000000e-1,9.65309914e-1,1.01779710e+0,1.03591094e-12,1
9.20000000e-1,9.66292646e-1,1.01726253e+0,1.03482306e-12,1
9.21000000e-1,9.67275861e-1,1.01672956e+0,1.03373900e-12,1
9.22000000e-1,9.68259562e-1,1.01619817e+0,1.03265873e-12,1
9.23000000e-1,9.69243749e-1,1.01566837e+0,1.03158224e-12,1
9.24000000e-1,9.70228423e-1,1.01514014e+0,1.03050951e-12,1
9.25000000e-1,9.71213585e-1,1.01461349e+0,1.02944053e-12,1
9.26000000e-1,9.72199236e-1,1.01408840e+0,1.02837528e-12,1
9.27000000e-1,9.73185377e-1,1.01356487e+0,1.02731374e-12,1
9.28000000e-1,9.74172009e-1,1.01304290e+0,1.02625591e-12,1
9.29000000e-1,9.75159134e-1,1.01252247e+0,1.02520176e-12,1
9.30000000e-1,9.76146751e-1,1.01200359e+0,1.02415127e-12,1
9.31000000e-1,9.77134862e-1,1.01148625e+0,1.02310443e-12,1
9.32000000e-1,9.78123468e-1,1.01097044e+0,1.02206123e-12,1
9.33000000e-1,9.79112571e-1,1.01045616e+0,1.02102166e-12,1
9.34000000e-1,9.80102170e-1,1.00994340e+0,1.01998568e-12,1
9.35000000e-1,9.81092266e-1,1.00943216e+0,1.01895330e-12,1
9.36000000e-1,9.82082862e-1,1.00892244e+0,1.01792448e-12,1
9.37000000e-1,9.83073958e-1,1.00841422e+0,1.01689923e-12,1
9.38000000e-1,9.84065554e-1,1.00790750e+0,1.01587752e-12,1
9.39000000e-1,9.85057652e-1,1.00740227e+0,1.01485934e-12,1
9.40000000e-1,9.86050253e-1,1.00689854e+0,1.01384467e-12,1
9.41000000e-1,9.87043358e-1,1.00639629e+0,1.01283350e-12,1
9.42000000e-1,9.88036967e-1,1.00589553e+0,1.01182582e-12,1
9.43000000e-1,9.89031082e-1,1.00539624e+0,1.01082160e-12,1
9.44000000e-1,9.90025704e-1,1.00489842e+0,1.00982083e-12,1
9.45000000e-1,9.91020833e-1,1.00440207e+0,1.00882351e-12,1
9.46000000e-1,9.92016471e-1,1.00390717e+0,1.00782961e-12,1
9.47000000e-1,9.93012619e-1,1.00341373e+0,1.00683912e-12,1
9.48000000e-1,9.94009277e-1,1.00292175e+0,1.00585203e-12,1
9.49000000e-1,9.95006446e-1,1.00243121e+0,1.00486832e-12,1
9.50000000e-1,9.96004128e-1,1.00194210e+0,1.00388798e-12,1
9.51000000e-1,9.97002323e-1,1.00145444e+0,1.00291099e-12,1
9.52000000e-1,9.98001033e-1,1.00096820e+0,1.00193734e-12,1
9.53000000e-1,9.99000258e-1,1.00048339e+0,1.00096701e-12,1
9.54000000e-1,1.00000000e+0,1.00000000e+0,1.00000000e-12,1
9.54000000e-1,2.41002797e-3,4.93972128e+3,2.44014418e-5,1
9.55000000e-1,2.85307848e-2,1.14494707e+2,1.31090382e-8,1
9.56000000e-1,3.17033996e-2,9.77067598e+1,9.54661101e-9,1
9.57000000e-1,3.47249396e-2,8.52118491e+1,7.26105928e-9,1
9.58000000e-1,3.76205354e-2,7.55507971e+1,5.70792298e-9,1
9.59000000e-1,4.04088436e-2,6.78580853e+1,4.60471976e-9,1
9.60000000e-1,4.31041860e-2,6.15879515e+1,3.79307579e-9,1
9.61000000e-1,4.57178548e-2,5.63792665e+1,3.17862170e-9,1
9.62000000e-1,4.82589499e-2,5.19835681e+1,2.70229136e-9,1
9.63000000e-1,5.07349392e-2,4.82243135e+1,2.32558442e-9,1
9.64000000e-1,5.31520464e-2,4.49726182e+1,2.02253639e-9,1
9.65000000e-1,5.55155267e-2,4.21321935e+1,1.77512173e-9,1
9.66000000e-1,5.78298685e-2,3.96296564e+1,1.57050967e-9,1
9.67000000e-1,6.00989438e-2,3.74081012e+1,1.39936604e-9,1
9.68000000e-1,6.23261222e-2,3.54227209e+1,1.25476916e-9,1
9.69000000e-1,6.45143590e-2,3.36377548e+1,1.13149855e-9,1
9.70000000e-1,6.66662642e-2,3.20243147e+1,1.02555673e-9,1
9.71000000e-1,6.87841578e-2,3.05588102e+1,9.33840881e-10,1
9.72000000e-1,7.08701130e-2,2.92217873e+1,8.53912853e-10,1
9.73000000e-1,7.29259928e-2,2.79970599e+1,7.83835364e-10,1
9.74000000e-1,7.49534786e-2,2.68710513e+1,7.22053400e-10,1
9.75000000e-1,7.69540948e-2,2.58322888e+1,6.67307144e-10,1
9.76000000e-1,7.89292288e-2,2.48710111e+1,6.18567193e-10,1
9.77000000e-1,8.08801480e-2,2.39788609e+1,5.74985772e-10,1
9.78000000e-1,8.28080141e-2,2.31486413e+1,5.35859592e-10,1
9.79000000e-1,8.47138952e-2,2.23741206e+1,5.00601274e-10,1
9.80000000e-1,8.65987761e-2,2.16498766e+1,4.68717155e-10,1
9.81000000e-1,8.84635677e-2,2.09711684e+1,4.39789904e-10,1
9.82000000e-1,9.03091142e-2,2.03338334e+1,4.13464779e-10,1
9.83000000e-1,9.21362002e-2,1.97342011e+1,3.89438693e-10,1
9.84000000e-1,9.39455564e-2,1.91690230e+1,3.67451443e-10,1
9.85000000e-1,9.57378647e-2,1.86354133e+1,3.47278629e-10,1
9.86000000e-1,9.75137628e-2,1.81307997e+1,3.28725900e-10,1
9.87000000e-1,9.92738482e-2,1.76528822e+1,3.11624250e-10,1
9.88000000e-1,1.01018682e-1,1.71995976e+1,2.95826157e-10,1
9.89000000e-1,1.02748791e-1,1.67690900e+1,2.81202381e-10,1
9.90000000e-1,1.04464672e-1,1.63596856e+1,2.67639314e-10,1
9.91000000e-1,1.06166792e-1,1.59698705e+1,2.55036764e-10,1
9.92000000e-1,1.07855596e-1,1.55982723e+1,2.43306098e-10,1
9.93000000e-1,1.09531500e-1,1.52436438e+1,2.32368678e-10,1
9.94000000e-1,1.11194900e-1,1.49048494e+1,2.22154535e-10,1
9.95000000e-1,1.12846173e-1,1.45808522e+1,2.12601252e-10,1
9.96000000e-1,1.14485674e-1,1.42707044e+1,2.03653003e-10,1
9.97000000e-1,1.16113744e-1,1.39735370e+1,1.95259736e-10,1
9.98000000e-1,1.17730703e-1,1.36885525e+1,1.87376469e-10,1
9.99000000e-1,1.19336859e-1,1.34150174e+1,1.79962691e-10,1
1.00000000e+0,1.20932505e-1,1.31522558e+1,1.72981833e-10,1
1.00100000e+0,1.22517920e-1,1.28996441e+1,1.66400819e-10,1
1.00200000e+0,1.24093371e-1,1.26566060e+1,1.60189675e-10,1
1.00300000e+0,1.25659113e-1,1.24226078e+1,1.54321183e-10,1
1.00400000e+0,1.27215391e-1,1.21971548e+1,1.48770586e-10,1
1.00500000e+0,1.28762437e-1,1.19797880e+1,1.43515320e-10,1
1.00600000e+0,1.30300476e-1,1.17700804e+1,1.38534792e-10,1
1.00700000e+0,1.31829724e-1,1.15676346e+1,1.33810171e-10,1
1.00800000e+0,1.33350386e-1,1.13720805e+1,1.29324215e-10,1
1.00900000e+0,1.34862660e-1,1.11830724e+1,1.25061108e-10,1
1.01000000e+0,1.36366738e-1,1.10002874e+1,1.21006323e-10,1
1.01100000e+0,1.37862801e-1,1.08234237e+1,1.17146501e-10,1
1.01200000e+0,1.39351027e-1,1.06521985e+1,1.13469333e-10,1
1.01300000e+0,1.40831585e-1,1.04863468e+1,1.09963470e-10,1
1.01400000e+0,1.42304640e-1,1.03256200e+1,1.06618429e-10,1
1.01500000e+0,1.43770348e-1,1.01697846e+1,1.03424518e-10,1
1.01600000e+0,1.45228862e-1,1.00186209e+1,1.00372764e-10,1
1.01700000e+0,1.46680329e-1,9.87192232e+0,9.74548503e-11,1
1.01800000e+0,1.48124891e-1,9.72949434e+0,9.46630601e-11,1
1.01900000e+0,1.49562686e-1,9.59115346e+0,9.19902247e-11,1
1.02000000e+0,1.50993845e-1,9.45672659e+0,8.94296778e-11,1
1.02100000e+0,1.52418497e-1,9.32605027e+0,8.69752137e-11,1
1.02200000e+0,1.53836766e-1,9.19897003e+0,8.46210497e-11,1
1.02300000e+0,1.55248773e-1,9.07533976e+0,8.23617918e-11,1
1.02400000e+0,1.56654634e-1,8.95502116e+0,8.01924040e-11,1
1.02500000e+0,1.58054461e-1,8.83788323e+0,7.81081800e-11,1
1.02600000e+0,1.59448364e-1,8.72380178e+0,7.61047175e-11,1
1.02700000e+0,1.60836450e-1,8.61265902e+0,7.41778955e-11,1
1.02800000e+0,1.62218820e-1,8.50434313e+0,7.23238521e-11,1
1.02900000e+0,1.63595576e-1,8.39874788e+0,7.05389660e-11,1
1.03000000e+0,1.64966814e-1,8.29577232e+0,6.88198384e-11,1
1.03100000e+0,1.66332628e-1,8.19532041e+0,6.71632767e-11,1
1.03200000e+0,1.67693110e-1,8.09730077e+0,6.55662798e-11,1
1.03300000e+0,1.69048349e-1,8.00162636e+0,6.40260245e-11,1
1.03400000e+0,1.70398431e-1,7.90821427e+0,6.25398529e-11,1
1.03500000e+0,1.71743441e-1,7.81698542e+0,6.11052611e-11,1
1.03600000e+0,1.73083461e-1,7.72786440e+0,5.97198882e-11,1
1.03700000e+0,1.74418570e-1,7.64077923e+0,5.83815073e-11,1
1.03800000e+0,1.75748847e-1,7.55566116e+0,5.70880155e-11,1
1.03900000e+0,1.77074366e-1,7.47244450e+0,5.58374269e-11,1
1.04000000e+0,1.78395202e-1,7.39106648e+0,5.46278637e-11,1
1.04100000e+0,1.79711426e-1,7.31146702e+0,5.34575500e-11,1
1.04200000e+0,1.81023109e-1,7.23358867e+0,5.23248051e-11,1
1.04300000e+0,1.82330318e-1,7.15737641e+0,5.12280371e-11,1
1.04400000e+0,1.83633121e-1,7.08277754e+0,5.01657377e-11,1
1.04500000e+0,1.84931582e-1,7.00974156e+0,4.91364767e-11,1
1.04600000e+0,1.86225765e-1,6.93822006e+0,4.81388975e-11,1
1.04700000e+0,1.87515731e-1,6.86816660e+0,4.71717125e-11,1
1.04800000e+0,1.88801542e-1,6.79953664e+0,4.62336985e-11,1
1.04900000e+0,1.90083256e-1,6.73228740e+0,4.53236936e-11,1
1.05000000e+0,1.91360931e-1,6.66637781e+0,4.44405931e-11,1
1.05100000e+0,1.92634623e-1,6.60176842e+0,4.35833462e-11,1
1.05200000e+0,1.93904388e-1,6.53842129e+0,4.27509530e-11,1
1.05300000e+0,1.95170280e-1,6.47629997e+0,4.19424613e-11,1
1.05400000e+0,1.96432350e-1,6.41536939e+0,4.11569644e-11,1
1.05500000e+0,1.97690651e-1,6.35559578e+0,4.03935978e-11,1
1.05600000e+0,1.98945233e-1,6.29694669e+0,3.96515376e-11,1
1.05700000e+0,2.00196145e-1,6.23939082e+0,3.89299978e-11,1
1.05800000e+0,2.01443436e-1,6.18289804e+0,3.82282282e-11,1
1.05900000e+0,2.02687153e-1,6.12743933e+0,3.75455127e-11,1
1.06000000e+0,2.03927342e-1,6.07298670e+0,3.68811674e-11,1
1.06100000e+0,2.05164048e-1,6.01951316e+0,3.62345387e-11,1
1.06200000e+0,2.06397317e-1,5.96699270e+0,3.56050018e-11,1
1.06300000e+0,2.07627190e-1,5.91540019e+0,3.49919594e-11,1
1.06400000e+0,2.08853712e-1,5.86471140e+0,3.43948398e-11,1
1.06500000e+0,2.10076923e-1,5.81490293e+0,3.38130961e-11,1
1.06600000e+0,2.11296865e-1,5.76595218e+0,3.32462046e-11,1
1.06700000e+0,2.12513578e-1,5.71783732e+0,3.26936636e-11,1
1.06800000e+0,2.13727101e-1,5.67053725e+0,3.21549927e-11,1
1.06900000e+0,2.14937473e-1,5.62403157e+0,3.16297311e-11,1
1.07000000e+0,2.16144731e-1,5.57830057e+0,3.11174372e-11,1
1.07100000e+0,2.17348913e-1,5.53332517e+0,3.06176875e-11,1
1.07200000e+0,2.18550055e-1,5.48908693e+0,3.01300754e-11,1
1.07300000e+0,2.19748193e-1,5.44556799e+0,2.96542108e-11,1
1.07400000e+0,2.20943362e-1,5.40275107e+0,2.91897191e-11,1
