# BH-FRW Full Evolution Sandbox v0.3
# log10(M/Msun)=22.5
# Om=0.3, Or=0.0001, H0=70
# log10(Ec2)=8, dTau=0.001, maxSteps=200000
# mode=QUANTUM, stopAtBounce=true
# OmegaL0=6.674188e-1, OmegaK=0.032481
# tau_today=0.954000 (where a=1)
# t_today_Gyr=13.326
# back_reason=bounce_boundary_reached, fwd_reason=a_stop_reached
# tau=0 at bounce; tau=tau_today at a=1 (today); tau increases into future
# ---
tau,a,E,E2_over_Ec2,mode
3.54000000e-1,4.52609298e-1,2.01591881e+0,4.06392882e-8,1
3.55000000e-1,4.53521506e-1,2.01091711e+0,4.04378778e-8,1
3.56000000e-1,4.54433287e-1,2.00594518e+0,4.02381623e-8,1
3.57000000e-1,4.55344643e-1,2.00100278e+0,4.00401228e-8,1
3.58000000e-1,4.56255579e-1,1.99608965e+0,3.98437406e-8,1
3.59000000e-1,4.57166098e-1,1.99120556e+0,3.96489974e-8,1
3.60000000e-1,4.58076203e-1,1.98635026e+0,3.94558749e-8,1
3.61000000e-1,4.58985898e-1,1.98152350e+0,3.92643554e-8,1
3.62000000e-1,4.59895187e-1,1.97672506e+0,3.90744211e-8,1
3.63000000e-1,4.60804072e-1,1.97195469e+0,3.88860547e-8,1
3.64000000e-1,4.61712557e-1,1.96721218e+0,3.86992389e-8,1
3.65000000e-1,4.62620645e-1,1.96249727e+0,3.85139569e-8,1
3.66000000e-1,4.63528341e-1,1.95780976e+0,3.83301919e-8,1
3.67000000e-1,4.64435647e-1,1.95314941e+0,3.81479276e-8,1
3.68000000e-1,4.65342566e-1,1.94851600e+0,3.79671475e-8,1
3.69000000e-1,4.66249102e-1,1.94390932e+0,3.77878357e-8,1
3.70000000e-1,4.67155259e-1,1.93932914e+0,3.76099764e-8,1
3.71000000e-1,4.68061038e-1,1.93477525e+0,3.74335540e-8,1
3.72000000e-1,4.68966445e-1,1.93024744e+0,3.72585531e-8,1
3.73000000e-1,4.69871482e-1,1.92574549e+0,3.70849584e-8,1
3.74000000e-1,4.70776151e-1,1.92126921e+0,3.69127551e-8,1
3.75000000e-1,4.71680458e-1,1.91681838e+0,3.67419283e-8,1
3.76000000e-1,4.72584404e-1,1.91239280e+0,3.65724634e-8,1
3.77000000e-1,4.73487992e-1,1.90799226e+0,3.64043461e-8,1
3.78000000e-1,4.74391227e-1,1.90361658e+0,3.62375621e-8,1
3.79000000e-1,4.75294111e-1,1.89926554e+0,3.60720974e-8,1
3.80000000e-1,4.76196647e-1,1.89493897e+0,3.59079382e-8,1
3.81000000e-1,4.77098839e-1,1.89063665e+0,3.57450708e-8,1
3.82000000e-1,4.78000689e-1,1.88635841e+0,3.55834817e-8,1
3.83000000e-1,4.78902201e-1,1.88210405e+0,3.54231577e-8,1
3.84000000e-1,4.79803377e-1,1.87787338e+0,3.52640856e-8,1
3.85000000e-1,4.80704221e-1,1.87366622e+0,3.51062524e-8,1
3.86000000e-1,4.81604736e-1,1.86948239e+0,3.49496455e-8,1
3.87000000e-1,4.82504925e-1,1.86532171e+0,3.47942520e-8,1
3.88000000e-1,4.83404791e-1,1.86118399e+0,3.46400597e-8,1
3.89000000e-1,4.84304336e-1,1.85706906e+0,3.44870561e-8,1
3.90000000e-1,4.85203564e-1,1.85297674e+0,3.43352291e-8,1
3.91000000e-1,4.86102479e-1,1.84890686e+0,3.41845668e-8,1
3.92000000e-1,4.87001081e-1,1.84485924e+0,3.40350573e-8,1
3.93000000e-1,4.87899376e-1,1.84083372e+0,3.38866889e-8,1
3.94000000e-1,4.88797365e-1,1.83683012e+0,3.37394500e-8,1
3.95000000e-1,4.89695052e-1,1.83284828e+0,3.35933294e-8,1
3.96000000e-1,4.90592439e-1,1.82888804e+0,3.34483156e-8,1
3.97000000e-1,4.91489530e-1,1.82494922e+0,3.33043977e-8,1
3.98000000e-1,4.92386327e-1,1.82103167e+0,3.31615646e-8,1
3.99000000e-1,4.93282833e-1,1.81713523e+0,3.30198055e-8,1
4.00000000e-1,4.94179051e-1,1.81325973e+0,3.28791097e-8,1
4.01000000e-1,4.95074983e-1,1.80940503e+0,3.27394667e-8,1
4.02000000e-1,4.95970634e-1,1.80557096e+0,3.26008659e-8,1
4.03000000e-1,4.96866004e-1,1.80175737e+0,3.24632972e-8,1
4.04000000e-1,4.97761098e-1,1.79796410e+0,3.23267503e-8,1
4.05000000e-1,4.98655918e-1,1.79419102e+0,3.21912151e-8,1
4.06000000e-1,4.99550467e-1,1.79043796e+0,3.20566818e-8,1
4.07000000e-1,5.00444747e-1,1.78670478e+0,3.19231406e-8,1
4.08000000e-1,5.01338761e-1,1.78299132e+0,3.17905816e-8,1
4.09000000e-1,5.02232513e-1,1.77929746e+0,3.16589955e-8,1
4.10000000e-1,5.03126004e-1,1.77562304e+0,3.15283727e-8,1
4.11000000e-1,5.04019238e-1,1.77196791e+0,3.13987038e-8,1
4.12000000e-1,5.04912217e-1,1.76833195e+0,3.12699798e-8,1
4.13000000e-1,5.05804943e-1,1.76471500e+0,3.11421913e-8,1
4.14000000e-1,5.06697420e-1,1.76111693e+0,3.10153295e-8,1
4.15000000e-1,5.07589651e-1,1.75753761e+0,3.08893855e-8,1
4.16000000e-1,5.08481637e-1,1.75397689e+0,3.07643504e-8,1
4.17000000e-1,5.09373381e-1,1.75043465e+0,3.06402156e-8,1
4.18000000e-1,5.10264887e-1,1.74691074e+0,3.05169724e-8,1
4.19000000e-1,5.11156156e-1,1.74340505e+0,3.03946125e-8,1
4.20000000e-1,5.12047192e-1,1.73991743e+0,3.02731274e-8,1
4.21000000e-1,5.12937997e-1,1.73644775e+0,3.01525089e-8,1
4.22000000e-1,5.13828573e-1,1.73299590e+0,3.00327487e-8,1
4.23000000e-1,5.14718923e-1,1.72956173e+0,2.99138388e-8,1
4.24000000e-1,5.15609050e-1,1.72614514e+0,2.97957712e-8,1
4.25000000e-1,5.16498956e-1,1.72274598e+0,2.96785380e-8,1
4.26000000e-1,5.17388643e-1,1.71936414e+0,2.95621315e-8,1
4.27000000e-1,5.18278115e-1,1.71599950e+0,2.94465438e-8,1
4.28000000e-1,5.19167374e-1,1.71265193e+0,2.93317673e-8,1
4.29000000e-1,5.20056422e-1,1.70932132e+0,2.92177947e-8,1
4.30000000e-1,5.20945262e-1,1.70600754e+0,2.91046182e-8,1
4.31000000e-1,5.21833896e-1,1.70271048e+0,2.89922308e-8,1
4.32000000e-1,5.22722326e-1,1.69943002e+0,2.88806249e-8,1
4.33000000e-1,5.23610556e-1,1.69616605e+0,2.87697936e-8,1
4.34000000e-1,5.24498588e-1,1.69291845e+0,2.86597295e-8,1
4.35000000e-1,5.25386423e-1,1.68968710e+0,2.85504258e-8,1
4.36000000e-1,5.26274066e-1,1.68647190e+0,2.84418755e-8,1
4.37000000e-1,5.27161517e-1,1.68327273e+0,2.83340717e-8,1
4.38000000e-1,5.28048780e-1,1.68008949e+0,2.82270076e-8,1
4.39000000e-1,5.28935856e-1,1.67692205e+0,2.81206765e-8,1
4.40000000e-1,5.29822749e-1,1.67377032e+0,2.80150718e-8,1
4.41000000e-1,5.30709460e-1,1.67063419e+0,2.79101869e-8,1
4.42000000e-1,5.31595992e-1,1.66751355e+0,2.78060153e-8,1
4.43000000e-1,5.32482347e-1,1.66440830e+0,2.77025506e-8,1
4.44000000e-1,5.33368529e-1,1.66131832e+0,2.75997865e-8,1
4.45000000e-1,5.34254538e-1,1.65824353e+0,2.74977167e-8,1
4.46000000e-1,5.35140377e-1,1.65518380e+0,2.73963350e-8,1
4.47000000e-1,5.36026050e-1,1.65213905e+0,2.72956352e-8,1
4.48000000e-1,5.36911557e-1,1.64910917e+0,2.71956114e-8,1
4.49000000e-1,5.37796902e-1,1.64609406e+0,2.70962574e-8,1
4.50000000e-1,5.38682086e-1,1.64309363e+0,2.69975675e-8,1
4.51000000e-1,5.39567113e-1,1.64010777e+0,2.68995356e-8,1
4.52000000e-1,5.40451983e-1,1.63713638e+0,2.68021560e-8,1
4.53000000e-1,5.41336701e-1,1.63417938e+0,2.67054231e-8,1
4.54000000e-1,5.42221267e-1,1.63123666e+0,2.66093310e-8,1
4.55000000e-1,5.43105684e-1,1.62830812e+0,2.65138742e-8,1
4.56000000e-1,5.43989954e-1,1.62539369e+0,2.64190472e-8,1
4.57000000e-1,5.44874080e-1,1.62249326e+0,2.63248444e-8,1
4.58000000e-1,5.45758064e-1,1.61960673e+0,2.62312604e-8,1
4.59000000e-1,5.46641907e-1,1.61673403e+0,2.61382899e-8,1
4.60000000e-1,5.47525613e-1,1.61387505e+0,2.60459275e-8,1
4.61000000e-1,5.48409184e-1,1.61102971e+0,2.59541681e-8,1
4.62000000e-1,5.49292621e-1,1.60819792e+0,2.58630063e-8,1
4.63000000e-1,5.50175927e-1,1.60537959e+0,2.57724371e-8,1
4.64000000e-1,5.51059104e-1,1.60257464e+0,2.56824553e-8,1
4.65000000e-1,5.51942154e-1,1.59978296e+0,2.55930560e-8,1
4.66000000e-1,5.52825080e-1,1.59700449e+0,2.55042341e-8,1
4.67000000e-1,5.53707883e-1,1.59423913e+0,2.54159848e-8,1
4.68000000e-1,5.54590566e-1,1.59148680e+0,2.53283031e-8,1
4.69000000e-1,5.55473131e-1,1.58874742e+0,2.52411843e-8,1
4.70000000e-1,5.56355580e-1,1.58602090e+0,2.51546235e-8,1
4.71000000e-1,5.57237914e-1,1.58330716e+0,2.50686161e-8,1
4.72000000e-1,5.58120138e-1,1.58060611e+0,2.49831574e-8,1
4.73000000e-1,5.59002251e-1,1.57791768e+0,2.48982428e-8,1
4.74000000e-1,5.59884257e-1,1.57524179e+0,2.48138676e-8,1
4.75000000e-1,5.60766158e-1,1.57257835e+0,2.47300274e-8,1
4.76000000e-1,5.61647955e-1,1.56992729e+0,2.46467177e-8,1
4.77000000e-1,5.62529652e-1,1.56728853e+0,2.45639340e-8,1
4.78000000e-1,5.63411249e-1,1.56466199e+0,2.44816721e-8,1
4.79000000e-1,5.64292748e-1,1.56204759e+0,2.43999275e-8,1
4.80000000e-1,5.65174153e-1,1.55944526e+0,2.43186959e-8,1
4.81000000e-1,5.66055465e-1,1.55685492e+0,2.42379732e-8,1
4.82000000e-1,5.66936686e-1,1.55427650e+0,2.41577550e-8,1
4.83000000e-1,5.67817819e-1,1.55170992e+0,2.40780373e-8,1
4.84000000e-1,5.68698864e-1,1.54915510e+0,2.39988159e-8,1
4.85000000e-1,5.69579825e-1,1.54661198e+0,2.39200868e-8,1
4.86000000e-1,5.70460703e-1,1.54408048e+0,2.38418459e-8,1
4.87000000e-1,5.71341500e-1,1.54156053e+0,2.37640892e-8,1
4.88000000e-1,5.72222218e-1,1.53905205e+0,2.36868127e-8,1
4.89000000e-1,5.73102860e-1,1.53655498e+0,2.36100127e-8,1
4.90000000e-1,5.73983427e-1,1.53406925e+0,2.35336851e-8,1
4.91000000e-1,5.74863921e-1,1.53159478e+0,2.34578262e-8,1
4.92000000e-1,5.75744345e-1,1.52913151e+0,2.33824322e-8,1
4.93000000e-1,5.76624699e-1,1.52667936e+0,2.33074993e-8,1
4.94000000e-1,5.77504987e-1,1.52423828e+0,2.32330237e-8,1
4.95000000e-1,5.78385210e-1,1.52180818e+0,2.31590019e-8,1
4.96000000e-1,5.79265371e-1,1.51938901e+0,2.30854302e-8,1
4.97000000e-1,5.80145470e-1,1.51698070e+0,2.30123049e-8,1
4.98000000e-1,5.81025510e-1,1.51458318e+0,2.29396226e-8,1
4.99000000e-1,5.81905493e-1,1.51219638e+0,2.28673796e-8,1
5.00000000e-1,5.82785422e-1,1.50982025e+0,2.27955724e-8,1
5.01000000e-1,5.83665296e-1,1.50745472e+0,2.27241977e-8,1
5.02000000e-1,5.84545120e-1,1.50509971e+0,2.26532520e-8,1
5.03000000e-1,5.85424894e-1,1.50275518e+0,2.25827318e-8,1
5.04000000e-1,5.86304621e-1,1.50042105e+0,2.25126338e-8,1
5.05000000e-1,5.87184303e-1,1.49809727e+0,2.24429548e-8,1
5.06000000e-1,5.88063940e-1,1.49578377e+0,2.23736913e-8,1
5.07000000e-1,5.88943536e-1,1.49348049e+0,2.23048401e-8,1
5.08000000e-1,5.89823092e-1,1.49118737e+0,2.22363981e-8,1
5.09000000e-1,5.90702610e-1,1.48890434e+0,2.21683619e-8,1
5.10000000e-1,5.91582092e-1,1.48663136e+0,2.21007285e-8,1
5.11000000e-1,5.92461540e-1,1.48436836e+0,2.20334947e-8,1
5.12000000e-1,5.93340955e-1,1.48211527e+0,2.19666573e-8,1
5.13000000e-1,5.94220340e-1,1.47987205e+0,2.19002134e-8,1
5.14000000e-1,5.95099696e-1,1.47763863e+0,2.18341598e-8,1
5.15000000e-1,5.95979025e-1,1.47541496e+0,2.17684936e-8,1
5.16000000e-1,5.96858329e-1,1.47320098e+0,2.17032117e-8,1
5.17000000e-1,5.97737610e-1,1.47099663e+0,2.16383112e-8,1
5.18000000e-1,5.98616870e-1,1.46880185e+0,2.15737892e-8,1
5.19000000e-1,5.99496110e-1,1.46661659e+0,2.15096427e-8,1
5.20000000e-1,6.00375332e-1,1.46444080e+0,2.14458690e-8,1
5.21000000e-1,6.01254539e-1,1.46227441e+0,2.13824650e-8,1
5.22000000e-1,6.02133731e-1,1.46011738e+0,2.13194281e-8,1
5.23000000e-1,6.03012911e-1,1.45796965e+0,2.12567554e-8,1
5.24000000e-1,6.03892081e-1,1.45583116e+0,2.11944442e-8,1
5.25000000e-1,6.04771241e-1,1.45370187e+0,2.11324917e-8,1
5.26000000e-1,6.05650395e-1,1.45158171e+0,2.10708952e-8,1
5.27000000e-1,6.06529544e-1,1.44947065e+0,2.10096520e-8,1
5.28000000e-1,6.07408689e-1,1.44736861e+0,2.09487594e-8,1
5.29000000e-1,6.08287833e-1,1.44527556e+0,2.08882149e-8,1
5.30000000e-1,6.09166977e-1,1.44319144e+0,2.08280158e-8,1
5.31000000e-1,6.10046123e-1,1.44111620e+0,2.07681595e-8,1
5.32000000e-1,6.10925272e-1,1.43904979e+0,2.07086434e-8,1
5.33000000e-1,6.11804427e-1,1.43699216e+0,2.06494650e-8,1
5.34000000e-1,6.12683589e-1,1.43494325e+0,2.05906218e-8,1
5.35000000e-1,6.13562760e-1,1.43290303e+0,2.05321113e-8,1
5.36000000e-1,6.14441942e-1,1.43087144e+0,2.04739311e-8,1
5.37000000e-1,6.15321136e-1,1.42884842e+0,2.04160786e-8,1
5.38000000e-1,6.16200344e-1,1.42683394e+0,2.03585514e-8,1
5.39000000e-1,6.17079567e-1,1.42482795e+0,2.03013472e-8,1
5.40000000e-1,6.17958809e-1,1.42283039e+0,2.02444636e-8,1
5.41000000e-1,6.18838069e-1,1.42084122e+0,2.01878982e-8,1
5.42000000e-1,6.19717350e-1,1.41886040e+0,2.01316486e-8,1
5.43000000e-1,6.20596654e-1,1.41688787e+0,2.00757126e-8,1
5.44000000e-1,6.21475983e-1,1.41492359e+0,2.00200879e-8,1
5.45000000e-1,6.22355337e-1,1.41296751e+0,1.99647722e-8,1
5.46000000e-1,6.23234719e-1,1.41101959e+0,1.99097632e-8,1
5.47000000e-1,6.24114130e-1,1.40907978e+0,1.98550587e-8,1
5.48000000e-1,6.24993573e-1,1.40714804e+0,1.98006565e-8,1
5.49000000e-1,6.25873048e-1,1.40522432e+0,1.97465544e-8,1
5.50000000e-1,6.26752557e-1,1.40330859e+0,1.96927502e-8,1
5.51000000e-1,6.27632103e-1,1.40140078e+0,1.96392419e-8,1
5.52000000e-1,6.28511686e-1,1.39950087e+0,1.95860271e-8,1
5.53000000e-1,6.29391309e-1,1.39760880e+0,1.95331039e-8,1
5.54000000e-1,6.30270972e-1,1.39572454e+0,1.94804702e-8,1
5.55000000e-1,6.31150679e-1,1.39384803e+0,1.94281238e-8,1
5.56000000e-1,6.32030429e-1,1.39197925e+0,1.93760627e-8,1
5.57000000e-1,6.32910226e-1,1.39011814e+0,1.93242849e-8,1
5.58000000e-1,6.33790070e-1,1.38826467e+0,1.92727883e-8,1
5.59000000e-1,6.34669963e-1,1.38641879e+0,1.92215710e-8,1
5.60000000e-1,6.35549907e-1,1.38458046e+0,1.91706309e-8,1
5.61000000e-1,6.36429904e-1,1.38274965e+0,1.91199662e-8,1
5.62000000e-1,6.37309954e-1,1.38092630e+0,1.90695748e-8,1
5.63000000e-1,6.38190060e-1,1.37911038e+0,1.90194548e-8,1
5.64000000e-1,6.39070224e-1,1.37730185e+0,1.89696043e-8,1
5.65000000e-1,6.39950446e-1,1.37550067e+0,1.89200214e-8,1
5.66000000e-1,6.40830729e-1,1.37370680e+0,1.88707042e-8,1
5.67000000e-1,6.41711074e-1,1.37192021e+0,1.88216509e-8,1
5.68000000e-1,6.42591482e-1,1.37014084e+0,1.87728596e-8,1
5.69000000e-1,6.43471956e-1,1.36836867e+0,1.87243285e-8,1
5.70000000e-1,6.44352497e-1,1.36660365e+0,1.86760557e-8,1
5.71000000e-1,6.45233105e-1,1.36484575e+0,1.86280395e-8,1
5.72000000e-1,6.46113784e-1,1.36309492e+0,1.85802780e-8,1
5.73000000e-1,6.46994535e-1,1.36135114e+0,1.85327696e-8,1
5.74000000e-1,6.47875358e-1,1.35961436e+0,1.84855124e-8,1
5.75000000e-1,6.48756257e-1,1.35788455e+0,1.84385047e-8,1
5.76000000e-1,6.49637231e-1,1.35616166e+0,1.83917449e-8,1
5.77000000e-1,6.50518283e-1,1.35444567e+0,1.83452311e-8,1
5.78000000e-1,6.51399415e-1,1.35273653e+0,1.82989617e-8,1
5.79000000e-1,6.52280628e-1,1.35103422e+0,1.82529349e-8,1
5.80000000e-1,6.53161923e-1,1.34933869e+0,1.82071493e-8,1
5.81000000e-1,6.54043301e-1,1.34764991e+0,1.81616030e-8,1
5.82000000e-1,6.54924766e-1,1.34596784e+0,1.81162945e-8,1
5.83000000e-1,6.55806317e-1,1.34429245e+0,1.80712221e-8,1
5.84000000e-1,6.56687957e-1,1.34262370e+0,1.80263843e-8,1
5.85000000e-1,6.57569688e-1,1.34096156e+0,1.79817793e-8,1
5.86000000e-1,6.58451509e-1,1.33930599e+0,1.79374057e-8,1
5.87000000e-1,6.59333424e-1,1.33765697e+0,1.78932619e-8,1
5.88000000e-1,6.60215434e-1,1.33601445e+0,1.78493464e-8,1
5.89000000e-1,6.61097539e-1,1.33437840e+0,1.78056575e-8,1
5.90000000e-1,6.61979743e-1,1.33274879e+0,1.77621937e-8,1
5.91000000e-1,6.62862045e-1,1.33112559e+0,1.77189536e-8,1
5.92000000e-1,6.63744449e-1,1.32950876e+0,1.76759356e-8,1
5.93000000e-1,6.64626954e-1,1.32789826e+0,1.76331383e-8,1
5.94000000e-1,6.65509563e-1,1.32629408e+0,1.75905602e-8,1
5.95000000e-1,6.66392277e-1,1.32469617e+0,1.75481997e-8,1
5.96000000e-1,6.67275098e-1,1.32310450e+0,1.75060555e-8,1
5.97000000e-1,6.68158027e-1,1.32151904e+0,1.74641261e-8,1
5.98000000e-1,6.69041066e-1,1.31993976e+0,1.74224101e-8,1
5.99000000e-1,6.69924216e-1,1.31836663e+0,1.73809061e-8,1
6.00000000e-1,6.70807478e-1,1.31679962e+0,1.73396126e-8,1
6.01000000e-1,6.71690854e-1,1.31523868e+0,1.72985283e-8,1
6.02000000e-1,6.72574346e-1,1.31368381e+0,1.72576517e-8,1
6.03000000e-1,6.73457955e-1,1.31213495e+0,1.72169816e-8,1
6.04000000e-1,6.74341682e-1,1.31059209e+0,1.71765165e-8,1
6.05000000e-1,6.75225529e-1,1.30905519e+0,1.71362551e-8,1
6.06000000e-1,6.76109498e-1,1.30752422e+0,1.70961961e-8,1
6.07000000e-1,6.76993589e-1,1.30599915e+0,1.70563381e-8,1
6.08000000e-1,6.77877804e-1,1.30447996e+0,1.70166799e-8,1
6.09000000e-1,6.78762145e-1,1.30296661e+0,1.69772201e-8,1
6.10000000e-1,6.79646614e-1,1.30145907e+0,1.69379574e-8,1
6.11000000e-1,6.80531210e-1,1.29995731e+0,1.68988905e-8,1
6.12000000e-1,6.81415937e-1,1.29846132e+0,1.68600182e-8,1
6.13000000e-1,6.82300795e-1,1.29697105e+0,1.68213392e-8,1
6.14000000e-1,6.83185786e-1,1.29548647e+0,1.67828523e-8,1
6.15000000e-1,6.84070912e-1,1.29400757e+0,1.67445562e-8,1
6.16000000e-1,6.84956173e-1,1.29253431e+0,1.67064496e-8,1
6.17000000e-1,6.85841571e-1,1.29106666e+0,1.66685315e-8,1
6.18000000e-1,6.86727108e-1,1.28960460e+0,1.66308004e-8,1
6.19000000e-1,6.87612785e-1,1.28814809e+0,1.65932553e-8,1
6.20000000e-1,6.88498603e-1,1.28669712e+0,1.65558950e-8,1
6.21000000e-1,6.89384563e-1,1.28525165e+0,1.65187182e-8,1
6.22000000e-1,6.90270668e-1,1.28381165e+0,1.64817239e-8,1
6.23000000e-1,6.91156919e-1,1.28237711e+0,1.64449107e-8,1
6.24000000e-1,6.92043317e-1,1.28094798e+0,1.64082776e-8,1
6.25000000e-1,6.92929862e-1,1.27952426e+0,1.63718235e-8,1
6.26000000e-1,6.93816558e-1,1.27810590e+0,1.63355471e-8,1
6.27000000e-1,6.94703405e-1,1.27669288e+0,1.62994474e-8,1
6.28000000e-1,6.95590405e-1,1.27528519e+0,1.62635233e-8,1
6.29000000e-1,6.96477558e-1,1.27388278e+0,1.62277736e-8,1
6.30000000e-1,6.97364867e-1,1.27248564e+0,1.61921972e-8,1
6.31000000e-1,6.98252332e-1,1.27109373e+0,1.61567931e-8,1
6.32000000e-1,6.99139955e-1,1.26970705e+0,1.61215601e-8,1
6.33000000e-1,7.00027738e-1,1.26832555e+0,1.60864972e-8,1
6.34000000e-1,7.00915682e-1,1.26694921e+0,1.60516033e-8,1
6.35000000e-1,7.01803788e-1,1.26557801e+0,1.60168774e-8,1
6.36000000e-1,7.02692058e-1,1.26421193e+0,1.59823183e-8,1
6.37000000e-1,7.03580492e-1,1.26285094e+0,1.59479252e-8,1
6.38000000e-1,7.04469093e-1,1.26149501e+0,1.59136968e-8,1
6.39000000e-1,7.05357861e-1,1.26014412e+0,1.58796323e-8,1
6.40000000e-1,7.06246798e-1,1.25879825e+0,1.58457306e-8,1
6.41000000e-1,7.07135906e-1,1.25745737e+0,1.58119906e-8,1
6.42000000e-1,7.08025185e-1,1.25612146e+0,1.57784114e-8,1
6.43000000e-1,7.08914638e-1,1.25479049e+0,1.57449920e-8,1
6.44000000e-1,7.09804265e-1,1.25346444e+0,1.57117314e-8,1
6.45000000e-1,7.10694067e-1,1.25214330e+0,1.56786286e-8,1
6.46000000e-1,7.11584047e-1,1.25082702e+0,1.56456826e-8,1
6.47000000e-1,7.12474205e-1,1.24951560e+0,1.56128925e-8,1
6.48000000e-1,7.13364543e-1,1.24820900e+0,1.55802573e-8,1
6.49000000e-1,7.14255061e-1,1.24690721e+0,1.55477761e-8,1
6.50000000e-1,7.15145763e-1,1.24561020e+0,1.55154480e-8,1
6.51000000e-1,7.16036648e-1,1.24431795e+0,1.54832719e-8,1
6.52000000e-1,7.16927718e-1,1.24303044e+0,1.54512470e-8,1
6.53000000e-1,7.17818974e-1,1.24174764e+0,1.54193723e-8,1
6.54000000e-1,7.18710418e-1,1.24046954e+0,1.53876470e-8,1
6.55000000e-1,7.19602051e-1,1.23919611e+0,1.53560701e-8,1
6.56000000e-1,7.20493875e-1,1.23792732e+0,1.53246407e-8,1
6.57000000e-1,7.21385890e-1,1.23666316e+0,1.52933580e-8,1
6.58000000e-1,7.22278098e-1,1.23540361e+0,1.52622210e-8,1
6.59000000e-1,7.23170500e-1,1.23414864e+0,1.52312289e-8,1
6.60000000e-1,7.24063098e-1,1.23289823e+0,1.52003807e-8,1
6.61000000e-1,7.24955893e-1,1.23165237e+0,1.51696757e-8,1
6.62000000e-1,7.25848886e-1,1.23041102e+0,1.51391130e-8,1
6.63000000e-1,7.26742079e-1,1.22917417e+0,1.51086917e-8,1
6.64000000e-1,7.27635472e-1,1.22794180e+0,1.50784109e-8,1
6.65000000e-1,7.28529067e-1,1.22671389e+0,1.50482699e-8,1
6.66000000e-1,7.29422866e-1,1.22549041e+0,1.50182678e-8,1
6.67000000e-1,7.30316869e-1,1.22427135e+0,1.49884037e-8,1
6.68000000e-1,7.31211078e-1,1.22305669e+0,1.49586769e-8,1
6.69000000e-1,7.32105495e-1,1.22184640e+0,1.49290865e-8,1
6.70000000e-1,7.33000120e-1,1.22064047e+0,1.48996317e-8,1
6.71000000e-1,7.33894955e-1,1.21943887e+0,1.48703118e-8,1
6.72000000e-1,7.34790000e-1,1.21824159e+0,1.48411258e-8,1
6.73000000e-1,7.35685259e-1,1.21704860e+0,1.48120731e-8,1
6.74000000e-1,7.36580730e-1,1.21585989e+0,1.47831528e-8,1
6.75000000e-1,7.37476417e-1,1.21467543e+0,1.47543642e-8,1
6.76000000e-1,7.38372320e-1,1.21349521e+0,1.47257065e-8,1
6.77000000e-1,7.39268440e-1,1.21231921e+0,1.46971788e-8,1
6.78000000e-1,7.40164779e-1,1.21114740e+0,1.46687806e-8,1
6.79000000e-1,7.41061338e-1,1.20997978e+0,1.46405109e-8,1
6.80000000e-1,7.41958118e-1,1.20881632e+0,1.46123691e-8,1
6.81000000e-1,7.42855121e-1,1.20765699e+0,1.45843543e-8,1
6.82000000e-1,7.43752347e-1,1.20650179e+0,1.45564659e-8,1
6.83000000e-1,7.44649798e-1,1.20535069e+0,1.45287032e-8,1
6.84000000e-1,7.45547476e-1,1.20420368e+0,1.45010653e-8,1
6.85000000e-1,7.46445381e-1,1.20306074e+0,1.44735516e-8,1
6.86000000e-1,7.47343515e-1,1.20192184e+0,1.44461613e-8,1
6.87000000e-1,7.48241878e-1,1.20078697e+0,1.44188938e-8,1
6.88000000e-1,7.49140473e-1,1.19965612e+0,1.43917483e-8,1
6.89000000e-1,7.50039301e-1,1.19852926e+0,1.43647241e-8,1
6.90000000e-1,7.50938362e-1,1.19740638e+0,1.43378205e-8,1
6.91000000e-1,7.51837658e-1,1.19628745e+0,1.43110368e-8,1
6.92000000e-1,7.52737190e-1,1.19517246e+0,1.42843724e-8,1
6.93000000e-1,7.53636960e-1,1.19406140e+0,1.42578265e-8,1
6.94000000e-1,7.54536968e-1,1.19295425e+0,1.42313985e-8,1
6.95000000e-1,7.55437217e-1,1.19185098e+0,1.42050877e-8,1
6.96000000e-1,7.56337706e-1,1.19075158e+0,1.41788934e-8,1
6.97000000e-1,7.57238438e-1,1.18965603e+0,1.41528150e-8,1
6.98000000e-1,7.58139413e-1,1.18856433e+0,1.41268518e-8,1
6.99000000e-1,7.59040633e-1,1.18747644e+0,1.41010031e-8,1
7.00000000e-1,7.59942099e-1,1.18639235e+0,1.40752683e-8,1
7.01000000e-1,7.60843813e-1,1.18531205e+0,1.40496468e-8,1
7.02000000e-1,7.61745775e-1,1.18423552e+0,1.40241379e-8,1
7.03000000e-1,7.62647986e-1,1.18316274e+0,1.39987409e-8,1
7.04000000e-1,7.63550448e-1,1.18209370e+0,1.39734553e-8,1
7.05000000e-1,7.64453163e-1,1.18102837e+0,1.39482804e-8,1
7.06000000e-1,7.65356131e-1,1.17996675e+0,1.39232156e-8,1
7.07000000e-1,7.66259353e-1,1.17890882e+0,1.38982602e-8,1
7.08000000e-1,7.67162831e-1,1.17785456e+0,1.38734138e-8,1
7.09000000e-1,7.68066566e-1,1.17680395e+0,1.38486755e-8,1
7.10000000e-1,7.68970559e-1,1.17575698e+0,1.38240449e-8,1
7.11000000e-1,7.69874812e-1,1.17471363e+0,1.37995213e-8,1
7.12000000e-1,7.70779324e-1,1.17367389e+0,1.37751042e-8,1
7.13000000e-1,7.71684099e-1,1.17263774e+0,1.37507929e-8,1
7.14000000e-1,7.72589137e-1,1.17160516e+0,1.37265868e-8,1
