# BH-FRW Full Evolution Sandbox v0.3
# log10(M/Msun)=22.5
# Om=0.3, Or=0.0001, H0=70
# log10(Ec2)=10, dTau=0.001, maxSteps=200000
# mode=QUANTUM, stopAtBounce=true
# OmegaL0=6.674188e-1, OmegaK=0.032481
# tau_today=0.954000 (where a=1)
# t_today_Gyr=13.326
# back_reason=bounce_boundary_reached, fwd_reason=a_stop_reached
# tau=0 at bounce; tau=tau_today at a=1 (today); tau increases into future
# ---
tau,a,E,E2_over_Ec2,mode
1.04800000e+0,1.88759897e-1,6.80174095e+0,4.62636801e-9,1
1.04900000e+0,1.90041743e-1,6.73444758e+0,4.53527844e-9,1
1.05000000e+0,1.91319549e-1,6.66849516e+0,4.44688279e-9,1
1.05100000e+0,1.92593369e-1,6.60384420e+0,4.36107583e-9,1
1.05200000e+0,1.93863261e-1,6.54045670e+0,4.27775741e-9,1
1.05300000e+0,1.95129277e-1,6.47829618e+0,4.19683216e-9,1
1.05400000e+0,1.96391470e-1,6.41732751e+0,4.11820925e-9,1
1.05500000e+0,1.97649893e-1,6.35751689e+0,4.04180212e-9,1
1.05600000e+0,1.98904595e-1,6.29883182e+0,3.96752824e-9,1
1.05700000e+0,2.00155625e-1,6.24124096e+0,3.89530889e-9,1
1.05800000e+0,2.01403033e-1,6.18471416e+0,3.82506894e-9,1
1.05900000e+0,2.02646865e-1,6.12922235e+0,3.75673668e-9,1
1.06000000e+0,2.03887167e-1,6.07473751e+0,3.69024360e-9,1
1.06100000e+0,2.05123986e-1,6.02123263e+0,3.62552425e-9,1
1.06200000e+0,2.06357365e-1,5.96868165e+0,3.56251608e-9,1
1.06300000e+0,2.07587348e-1,5.91705943e+0,3.50115924e-9,1
1.06400000e+0,2.08813978e-1,5.86634170e+0,3.44139650e-9,1
1.06500000e+0,2.10037296e-1,5.81650503e+0,3.38317309e-9,1
1.06600000e+0,2.11257344e-1,5.76752681e+0,3.32643656e-9,1
1.06700000e+0,2.12474161e-1,5.71938517e+0,3.27113668e-9,1
1.06800000e+0,2.13687786e-1,5.67205899e+0,3.21722532e-9,1
1.06900000e+0,2.14898260e-1,5.62552785e+0,3.16465637e-9,1
1.07000000e+0,2.16105618e-1,5.57977203e+0,3.11338560e-9,1
1.07100000e+0,2.17309899e-1,5.53477241e+0,3.06337058e-9,1
1.07200000e+0,2.18511140e-1,5.49051054e+0,3.01457061e-9,1
1.07300000e+0,2.19709374e-1,5.44696855e+0,2.96694664e-9,1
1.07400000e+0,2.20904639e-1,5.40412912e+0,2.92046116e-9,1
1.07500000e+0,2.22096969e-1,5.36197551e+0,2.87507814e-9,1
1.07600000e+0,2.23286396e-1,5.32049150e+0,2.83076299e-9,1
1.07700000e+0,2.24472955e-1,5.27966137e+0,2.78748242e-9,1
1.07800000e+0,2.25656678e-1,5.23946989e+0,2.74520449e-9,1
1.07900000e+0,2.26837598e-1,5.19990232e+0,2.70389842e-9,1
1.08000000e+0,2.28015745e-1,5.16094434e+0,2.66353465e-9,1
1.08100000e+0,2.29191151e-1,5.12258207e+0,2.62408472e-9,1
1.08200000e+0,2.30363846e-1,5.08480208e+0,2.58552122e-9,1
1.08300000e+0,2.31533860e-1,5.04759129e+0,2.54781779e-9,1
1.08400000e+0,2.32701222e-1,5.01093706e+0,2.51094902e-9,1
1.08500000e+0,2.33865962e-1,4.97482708e+0,2.47489045e-9,1
1.08600000e+0,2.35028108e-1,4.93924942e+0,2.43961849e-9,1
1.08700000e+0,2.36187687e-1,4.90419250e+0,2.40511041e-9,1
1.08800000e+0,2.37344727e-1,4.86964507e+0,2.37134431e-9,1
1.08900000e+0,2.38499256e-1,4.83559619e+0,2.33829905e-9,1
1.09000000e+0,2.39651300e-1,4.80203524e+0,2.30595425e-9,1
1.09100000e+0,2.40800884e-1,4.76895191e+0,2.27429024e-9,1
1.09200000e+0,2.41948035e-1,4.73633616e+0,2.24328803e-9,1
1.09300000e+0,2.43092779e-1,4.70417824e+0,2.21292930e-9,1
1.09400000e+0,2.44235139e-1,4.67246866e+0,2.18319635e-9,1
1.09500000e+0,2.45375141e-1,4.64119821e+0,2.15407209e-9,1
1.09600000e+0,2.46512808e-1,4.61035791e+0,2.12554001e-9,1
1.09700000e+0,2.47648165e-1,4.57993904e+0,2.09758416e-9,1
1.09800000e+0,2.48781235e-1,4.54993309e+0,2.07018911e-9,1
1.09900000e+0,2.49912041e-1,4.52033180e+0,2.04333996e-9,1
1.10000000e+0,2.51040606e-1,4.49112712e+0,2.01702228e-9,1
1.10100000e+0,2.52166952e-1,4.46231121e+0,1.99122214e-9,1
1.10200000e+0,2.53291101e-1,4.43387645e+0,1.96592605e-9,1
1.10300000e+0,2.54413075e-1,4.40581541e+0,1.94112094e-9,1
1.10400000e+0,2.55532896e-1,4.37812083e+0,1.91679420e-9,1
1.10500000e+0,2.56650583e-1,4.35078567e+0,1.89293359e-9,1
1.10600000e+0,2.57766159e-1,4.32380304e+0,1.86952728e-9,1
1.10700000e+0,2.58879644e-1,4.29716626e+0,1.84656379e-9,1
1.10800000e+0,2.59991057e-1,4.27086878e+0,1.82403202e-9,1
1.10900000e+0,2.61100419e-1,4.24490425e+0,1.80192121e-9,1
1.11000000e+0,2.62207750e-1,4.21926644e+0,1.78022093e-9,1
1.11100000e+0,2.63313068e-1,4.19394930e+0,1.75892108e-9,1
1.11200000e+0,2.64416393e-1,4.16894693e+0,1.73801185e-9,1
1.11300000e+0,2.65517744e-1,4.14425356e+0,1.71748376e-9,1
1.11400000e+0,2.66617139e-1,4.11986356e+0,1.69732758e-9,1
1.11500000e+0,2.67714597e-1,4.09577145e+0,1.67753438e-9,1
1.11600000e+0,2.68810135e-1,4.07197188e+0,1.65809550e-9,1
1.11700000e+0,2.69903772e-1,4.04845960e+0,1.63900252e-9,1
1.11800000e+0,2.70995525e-1,4.02522953e+0,1.62024728e-9,1
1.11900000e+0,2.72085411e-1,4.00227666e+0,1.60182185e-9,1
1.12000000e+0,2.73173447e-1,3.97959614e+0,1.58371855e-9,1
1.12100000e+0,2.74259651e-1,3.95718321e+0,1.56592990e-9,1
1.12200000e+0,2.75344039e-1,3.93503323e+0,1.54844865e-9,1
1.12300000e+0,2.76426627e-1,3.91314165e+0,1.53126776e-9,1
1.12400000e+0,2.77507432e-1,3.89150405e+0,1.51438038e-9,1
1.12500000e+0,2.78586470e-1,3.87011608e+0,1.49777985e-9,1
1.12600000e+0,2.79663757e-1,3.84897352e+0,1.48145972e-9,1
1.12700000e+0,2.80739307e-1,3.82807223e+0,1.46541370e-9,1
1.12800000e+0,2.81813138e-1,3.80740815e+0,1.44963568e-9,1
1.12900000e+0,2.82885263e-1,3.78697733e+0,1.43411973e-9,1
1.13000000e+0,2.83955698e-1,3.76677590e+0,1.41886007e-9,1
1.13100000e+0,2.85024458e-1,3.74680008e+0,1.40385108e-9,1
1.13200000e+0,2.86091558e-1,3.72704616e+0,1.38908731e-9,1
1.13300000e+0,2.87157012e-1,3.70751052e+0,1.37456343e-9,1
1.13400000e+0,2.88220834e-1,3.68818962e+0,1.36027427e-9,1
1.13500000e+0,2.89283038e-1,3.66908000e+0,1.34621480e-9,1
1.13600000e+0,2.90343639e-1,3.65017825e+0,1.33238013e-9,1
1.13700000e+0,2.91402651e-1,3.63148106e+0,1.31876547e-9,1
1.13800000e+0,2.92460086e-1,3.61298519e+0,1.30536620e-9,1
1.13900000e+0,2.93515959e-1,3.59468744e+0,1.29217778e-9,1
1.14000000e+0,2.94570283e-1,3.57658470e+0,1.27919581e-9,1
1.14100000e+0,2.95623071e-1,3.55867393e+0,1.26641601e-9,1
1.14200000e+0,2.96674336e-1,3.54095213e+0,1.25383420e-9,1
1.14300000e+0,2.97724090e-1,3.52341639e+0,1.24144631e-9,1
1.14400000e+0,2.98772348e-1,3.50606383e+0,1.22924836e-9,1
1.14500000e+0,2.99819121e-1,3.48889165e+0,1.21723650e-9,1
1.14600000e+0,3.00864421e-1,3.47189711e+0,1.20540695e-9,1
1.14700000e+0,3.01908262e-1,3.45507750e+0,1.19375605e-9,1
1.14800000e+0,3.02950655e-1,3.43843019e+0,1.18228022e-9,1
1.14900000e+0,3.03991612e-1,3.42195258e+0,1.17097595e-9,1
1.15000000e+0,3.05031145e-1,3.40564216e+0,1.15983985e-9,1
1.15100000e+0,3.06069266e-1,3.38949642e+0,1.14886860e-9,1
1.15200000e+0,3.07105987e-1,3.37351294e+0,1.13805896e-9,1
1.15300000e+0,3.08141319e-1,3.35768932e+0,1.12740776e-9,1
1.15400000e+0,3.09175273e-1,3.34202323e+0,1.11691193e-9,1
1.15500000e+0,3.10207861e-1,3.32651237e+0,1.10656846e-9,1
1.15600000e+0,3.11239094e-1,3.31115448e+0,1.09637440e-9,1
1.15700000e+0,3.12268983e-1,3.29594736e+0,1.08632690e-9,1
1.15800000e+0,3.13297539e-1,3.28088884e+0,1.07642316e-9,1
1.15900000e+0,3.14324772e-1,3.26597680e+0,1.06666045e-9,1
1.16000000e+0,3.15350694e-1,3.25120916e+0,1.05703610e-9,1
1.16100000e+0,3.16375315e-1,3.23658385e+0,1.04754751e-9,1
1.16200000e+0,3.17398645e-1,3.22209889e+0,1.03819213e-9,1
1.16300000e+0,3.18420695e-1,3.20775230e+0,1.02896749e-9,1
1.16400000e+0,3.19441475e-1,3.19354215e+0,1.01987115e-9,1
1.16500000e+0,3.20460995e-1,3.17946654e+0,1.01090075e-9,1
1.16600000e+0,3.21479266e-1,3.16552362e+0,1.00205398e-9,1
1.16700000e+0,3.22496296e-1,3.15171154e+0,9.93328564e-10,1
1.16800000e+0,3.23512097e-1,3.13802852e+0,9.84722302e-10,1
1.16900000e+0,3.24526677e-1,3.12447280e+0,9.76233030e-10,1
1.17000000e+0,3.25540047e-1,3.11104265e+0,9.67858637e-10,1
1.17100000e+0,3.26552216e-1,3.09773636e+0,9.59597059e-10,1
1.17200000e+0,3.27563193e-1,3.08455228e+0,9.51446278e-10,1
1.17300000e+0,3.28572988e-1,3.07148876e+0,9.43404320e-10,1
1.17400000e+0,3.29581610e-1,3.05854419e+0,9.35469258e-10,1
1.17500000e+0,3.30589068e-1,3.04571700e+0,9.27639203e-10,1
1.17600000e+0,3.31595372e-1,3.03300562e+0,9.19912311e-10,1
1.17700000e+0,3.32600530e-1,3.02040854e+0,9.12286777e-10,1
1.17800000e+0,3.33604551e-1,3.00792426e+0,9.04760835e-10,1
1.17900000e+0,3.34607445e-1,2.99555130e+0,8.97332758e-10,1
1.18000000e+0,3.35609219e-1,2.98328821e+0,8.90000857e-10,1
1.18100000e+0,3.36609884e-1,2.97113358e+0,8.82763478e-10,1
1.18200000e+0,3.37609446e-1,2.95908601e+0,8.75619002e-10,1
1.18300000e+0,3.38607915e-1,2.94714412e+0,8.68565846e-10,1
1.18400000e+0,3.39605299e-1,2.93530656e+0,8.61602460e-10,1
1.18500000e+0,3.40601607e-1,2.92357200e+0,8.54727326e-10,1
1.18600000e+0,3.41596846e-1,2.91193915e+0,8.47938960e-10,1
1.18700000e+0,3.42591026e-1,2.90040671e+0,8.41235906e-10,1
1.18800000e+0,3.43584153e-1,2.88897342e+0,8.34616742e-10,1
1.18900000e+0,3.44576237e-1,2.87763804e+0,8.28080072e-10,1
1.19000000e+0,3.45567285e-1,2.86639936e+0,8.21624533e-10,1
1.19100000e+0,3.46557306e-1,2.85525618e+0,8.15248785e-10,1
1.19200000e+0,3.47546306e-1,2.84420730e+0,8.08951520e-10,1
1.19300000e+0,3.48534294e-1,2.83325158e+0,8.02731454e-10,1
1.19400000e+0,3.49521277e-1,2.82238787e+0,7.96587331e-10,1
1.19500000e+0,3.50507263e-1,2.81161505e+0,7.90517919e-10,1
1.19600000e+0,3.51492261e-1,2.80093201e+0,7.84522011e-10,1
1.19700000e+0,3.52476276e-1,2.79033766e+0,7.78598426e-10,1
1.19800000e+0,3.53459317e-1,2.77983094e+0,7.72746005e-10,1
1.19900000e+0,3.54441391e-1,2.76941079e+0,7.66963612e-10,1
1.20000000e+0,3.55422505e-1,2.75907618e+0,7.61250135e-10,1
1.20100000e+0,3.56402667e-1,2.74882608e+0,7.55604483e-10,1
1.20200000e+0,3.57381884e-1,2.73865950e+0,7.50025586e-10,1
1.20300000e+0,3.58360162e-1,2.72857544e+0,7.44512395e-10,1
1.20400000e+0,3.59337510e-1,2.71857294e+0,7.39063885e-10,1
1.20500000e+0,3.60313933e-1,2.70865104e+0,7.33679045e-10,1
1.20600000e+0,3.61289440e-1,2.69880879e+0,7.28356889e-10,1
1.20700000e+0,3.62264036e-1,2.68904527e+0,7.23096447e-10,1
1.20800000e+0,3.63237729e-1,2.67935956e+0,7.17896768e-10,1
1.20900000e+0,3.64210526e-1,2.66975078e+0,7.12756921e-10,1
1.21000000e+0,3.65182432e-1,2.66021802e+0,7.07675991e-10,1
1.21100000e+0,3.66153456e-1,2.65076042e+0,7.02653081e-10,1
1.21200000e+0,3.67123603e-1,2.64137712e+0,6.97687312e-10,1
1.21300000e+0,3.68092880e-1,2.63206728e+0,6.92777819e-10,1
1.21400000e+0,3.69061294e-1,2.62283007e+0,6.87923756e-10,1
1.21500000e+0,3.70028851e-1,2.61366465e+0,6.83124291e-10,1
1.21600000e+0,3.70995557e-1,2.60457023e+0,6.78378609e-10,1
1.21700000e+0,3.71961420e-1,2.59554601e+0,6.73685910e-10,1
1.21800000e+0,3.72926444e-1,2.58659121e+0,6.69045408e-10,1
1.21900000e+0,3.73890637e-1,2.57770505e+0,6.64456331e-10,1
1.22000000e+0,3.74854004e-1,2.56888677e+0,6.59917923e-10,1
1.22100000e+0,3.75816552e-1,2.56013562e+0,6.55429441e-10,1
1.22200000e+0,3.76778287e-1,2.55145087e+0,6.50990155e-10,1
1.22300000e+0,3.77739216e-1,2.54283179e+0,6.46599350e-10,1
1.22400000e+0,3.78699343e-1,2.53427765e+0,6.42256321e-10,1
1.22500000e+0,3.79658675e-1,2.52578776e+0,6.37960379e-10,1
1.22600000e+0,3.80617218e-1,2.51736141e+0,6.33710846e-10,1
1.22700000e+0,3.81574978e-1,2.50899792e+0,6.29507055e-10,1
1.22800000e+0,3.82531960e-1,2.50069661e+0,6.25348353e-10,1
1.22900000e+0,3.83488171e-1,2.49245681e+0,6.21234097e-10,1
1.23000000e+0,3.84443616e-1,2.48427788e+0,6.17163657e-10,1
1.23100000e+0,3.85398301e-1,2.47615915e+0,6.13136413e-10,1
1.23200000e+0,3.86352232e-1,2.46809999e+0,6.09151756e-10,1
1.23300000e+0,3.87305414e-1,2.46009977e+0,6.05209088e-10,1
1.23400000e+0,3.88257852e-1,2.45215787e+0,6.01307821e-10,1
1.23500000e+0,3.89209553e-1,2.44427367e+0,5.97447378e-10,1
1.23600000e+0,3.90160522e-1,2.43644657e+0,5.93627191e-10,1
1.23700000e+0,3.91110764e-1,2.42867598e+0,5.89846704e-10,1
1.23800000e+0,3.92060285e-1,2.42096131e+0,5.86105367e-10,1
1.23900000e+0,3.93009091e-1,2.41330198e+0,5.82402644e-10,1
1.24000000e+0,3.93957185e-1,2.40569741e+0,5.78738003e-10,1
1.24100000e+0,3.94904575e-1,2.39814705e+0,5.75110926e-10,1
1.24200000e+0,3.95851264e-1,2.39065033e+0,5.71520901e-10,1
1.24300000e+0,3.96797259e-1,2.38320672e+0,5.67967426e-10,1
1.24400000e+0,3.97742565e-1,2.37581566e+0,5.64450005e-10,1
1.24500000e+0,3.98687186e-1,2.36847663e+0,5.60968154e-10,1
1.24600000e+0,3.99631128e-1,2.36118909e+0,5.57521394e-10,1
1.24700000e+0,4.00574396e-1,2.35395254e+0,5.54109256e-10,1
1.24800000e+0,4.01516995e-1,2.34676645e+0,5.50731279e-10,1
1.24900000e+0,4.02458930e-1,2.33963033e+0,5.47387007e-10,1
1.25000000e+0,4.03400206e-1,2.33254366e+0,5.44075995e-10,1
1.25100000e+0,4.04340828e-1,2.32550597e+0,5.40797803e-10,1
1.25200000e+0,4.05280800e-1,2.31851676e+0,5.37551999e-10,1
1.25300000e+0,4.06220129e-1,2.31157556e+0,5.34338158e-10,1
1.25400000e+0,4.07158818e-1,2.30468189e+0,5.31155863e-10,1
1.25500000e+0,4.08096873e-1,2.29783529e+0,5.28004701e-10,1
1.25600000e+0,4.09034297e-1,2.29103529e+0,5.24884270e-10,1
1.25700000e+0,4.09971097e-1,2.28428144e+0,5.21794169e-10,1
1.25800000e+0,4.10907277e-1,2.27757329e+0,5.18734010e-10,1
1.25900000e+0,4.11842841e-1,2.27091040e+0,5.15703405e-10,1
1.26000000e+0,4.12777794e-1,2.26429233e+0,5.12701976e-10,1
1.26100000e+0,4.13712141e-1,2.25771865e+0,5.09729350e-10,1
1.26200000e+0,4.14645886e-1,2.25118893e+0,5.06785161e-10,1
1.26300000e+0,4.15579034e-1,2.24470275e+0,5.03869046e-10,1
1.26400000e+0,4.16511589e-1,2.23825970e+0,5.00980651e-10,1
1.26500000e+0,4.17443557e-1,2.23185937e+0,4.98119625e-10,1
1.26600000e+0,4.18374940e-1,2.22550135e+0,4.95285625e-10,1
1.26700000e+0,4.19305745e-1,2.21918523e+0,4.92478311e-10,1
1.26800000e+0,4.20235975e-1,2.21291064e+0,4.89697349e-10,1
1.26900000e+0,4.21165635e-1,2.20667717e+0,4.86942412e-10,1
1.27000000e+0,4.22094729e-1,2.20048444e+0,4.84213176e-10,1
1.27100000e+0,4.23023262e-1,2.19433207e+0,4.81509323e-10,1
1.27200000e+0,4.23951237e-1,2.18821968e+0,4.78830539e-10,1
1.27300000e+0,4.24878659e-1,2.18214691e+0,4.76176515e-10,1
1.27400000e+0,4.25805533e-1,2.17611339e+0,4.73546948e-10,1
1.27500000e+0,4.26731862e-1,2.17011875e+0,4.70941539e-10,1
1.27600000e+0,4.27657651e-1,2.16416264e+0,4.68359993e-10,1
1.27700000e+0,4.28582904e-1,2.15824470e+0,4.65802020e-10,1
1.27800000e+0,4.29507625e-1,2.15236459e+0,4.63267335e-10,1
1.27900000e+0,4.30431819e-1,2.14652196e+0,4.60755655e-10,1
1.28000000e+0,4.31355488e-1,2.14071648e+0,4.58266703e-10,1
1.28100000e+0,4.32278639e-1,2.13494779e+0,4.55800207e-10,1
1.28200000e+0,4.33201274e-1,2.12921558e+0,4.53355898e-10,1
1.28300000e+0,4.34123397e-1,2.12351951e+0,4.50933511e-10,1
1.28400000e+0,4.35045013e-1,2.11785926e+0,4.48532784e-10,1
1.28500000e+0,4.35966126e-1,2.11223451e+0,4.46153461e-10,1
1.28600000e+0,4.36886739e-1,2.10664494e+0,4.43795289e-10,1
1.28700000e+0,4.37806857e-1,2.10109023e+0,4.41458017e-10,1
1.28800000e+0,4.38726483e-1,2.09557009e+0,4.39141401e-10,1
1.28900000e+0,4.39645622e-1,2.09008420e+0,4.36845197e-10,1
1.29000000e+0,4.40564277e-1,2.08463226e+0,4.34569168e-10,1
1.29100000e+0,4.41482452e-1,2.07921398e+0,4.32313077e-10,1
1.29200000e+0,4.42400150e-1,2.07382905e+0,4.30076694e-10,1
1.29300000e+0,4.43317377e-1,2.06847719e+0,4.27859789e-10,1
1.29400000e+0,4.44234135e-1,2.06315811e+0,4.25662138e-10,1
1.29500000e+0,4.45150428e-1,2.05787152e+0,4.23483518e-10,1
1.29600000e+0,4.46066260e-1,2.05261714e+0,4.21323711e-10,1
1.29700000e+0,4.46981635e-1,2.04739469e+0,4.19182501e-10,1
1.29800000e+0,4.47896557e-1,2.04220390e+0,4.17059677e-10,1
1.29900000e+0,4.48811028e-1,2.03704449e+0,4.14955027e-10,1
1.30000000e+0,4.49725053e-1,2.03191621e+0,4.12868347e-10,1
1.30100000e+0,4.50638636e-1,2.02681877e+0,4.10799432e-10,1
1.30200000e+0,4.51551780e-1,2.02175192e+0,4.08748082e-10,1
1.30300000e+0,4.52464488e-1,2.01671539e+0,4.06714098e-10,1
1.30400000e+0,4.53376764e-1,2.01170894e+0,4.04697287e-10,1
1.30500000e+0,4.54288613e-1,2.00673230e+0,4.02697454e-10,1
1.30600000e+0,4.55200036e-1,2.00178523e+0,4.00714412e-10,1
1.30700000e+0,4.56111039e-1,1.99686748e+0,3.98747972e-10,1
1.30800000e+0,4.57021624e-1,1.99197879e+0,3.96797951e-10,1
1.30900000e+0,4.57931794e-1,1.98711894e+0,3.94864166e-10,1
1.31000000e+0,4.58841554e-1,1.98228767e+0,3.92946439e-10,1
1.31100000e+0,4.59750907e-1,1.97748475e+0,3.91044592e-10,1
1.31200000e+0,4.60659855e-1,1.97270994e+0,3.89158451e-10,1
1.31300000e+0,4.61568404e-1,1.96796302e+0,3.87287844e-10,1
1.31400000e+0,4.62476555e-1,1.96324375e+0,3.85432600e-10,1
1.31500000e+0,4.63384313e-1,1.95855190e+0,3.83592554e-10,1
1.31600000e+0,4.64291680e-1,1.95388725e+0,3.81767540e-10,1
1.31700000e+0,4.65198661e-1,1.94924958e+0,3.79957394e-10,1
1.31800000e+0,4.66105257e-1,1.94463867e+0,3.78161957e-10,1
1.31900000e+0,4.67011474e-1,1.94005430e+0,3.76381069e-10,1
1.32000000e+0,4.67917313e-1,1.93549625e+0,3.74614575e-10,1
1.32100000e+0,4.68822779e-1,1.93096432e+0,3.72862320e-10,1
1.32200000e+0,4.69727874e-1,1.92645828e+0,3.71124152e-10,1
1.32300000e+0,4.70632602e-1,1.92197794e+0,3.69399920e-10,1
1.32400000e+0,4.71536966e-1,1.91752308e+0,3.67689477e-10,1
1.32500000e+0,4.72440969e-1,1.91309351e+0,3.65992677e-10,1
1.32600000e+0,4.73344614e-1,1.90868901e+0,3.64309374e-10,1
1.32700000e+0,4.74247905e-1,1.90430940e+0,3.62639428e-10,1
1.32800000e+0,4.75150844e-1,1.89995446e+0,3.60982696e-10,1
1.32900000e+0,4.76053435e-1,1.89562402e+0,3.59339041e-10,1
1.33000000e+0,4.76955681e-1,1.89131786e+0,3.57708326e-10,1
1.33100000e+0,4.77857585e-1,1.88703581e+0,3.56090415e-10,1
1.33200000e+0,4.78759151e-1,1.88277767e+0,3.54485176e-10,1
1.33300000e+0,4.79660380e-1,1.87854326e+0,3.52892477e-10,1
1.33400000e+0,4.80561277e-1,1.87433238e+0,3.51312188e-10,1
1.33500000e+0,4.81461844e-1,1.87014486e+0,3.49744181e-10,1
1.33600000e+0,4.82362084e-1,1.86598052e+0,3.48188329e-10,1
1.33700000e+0,4.83262001e-1,1.86183916e+0,3.46644508e-10,1
1.33800000e+0,4.84161597e-1,1.85772063e+0,3.45112593e-10,1
1.33900000e+0,4.85060875e-1,1.85362473e+0,3.43592464e-10,1
1.34000000e+0,4.85959839e-1,1.84955130e+0,3.42084001e-10,1
1.34100000e+0,4.86858491e-1,1.84550016e+0,3.40587084e-10,1
1.34200000e+0,4.87756835e-1,1.84147114e+0,3.39101596e-10,1
1.34300000e+0,4.88654872e-1,1.83746408e+0,3.37627423e-10,1
1.34400000e+0,4.89552607e-1,1.83347879e+0,3.36164449e-10,1
1.34500000e+0,4.90450042e-1,1.82951513e+0,3.34712562e-10,1
1.34600000e+0,4.91347179e-1,1.82557293e+0,3.33271651e-10,1
1.34700000e+0,4.92244022e-1,1.82165201e+0,3.31841606e-10,1
1.34800000e+0,4.93140574e-1,1.81775223e+0,3.30422318e-10,1
1.34900000e+0,4.94036838e-1,1.81387342e+0,3.29013679e-10,1
1.35000000e+0,4.94932816e-1,1.81001543e+0,3.27615585e-10,1
1.35100000e+0,4.95828510e-1,1.80617809e+0,3.26227930e-10,1
1.35200000e+0,4.96723925e-1,1.80236126e+0,3.24850612e-10,1
1.35300000e+0,4.97619063e-1,1.79856478e+0,3.23483528e-10,1
1.35400000e+0,4.98513926e-1,1.79478850e+0,3.22126577e-10,1
1.35500000e+0,4.99408518e-1,1.79103227e+0,3.20779661e-10,1
1.35600000e+0,5.00302840e-1,1.78729595e+0,3.19442681e-10,1
1.35700000e+0,5.01196897e-1,1.78357937e+0,3.18115539e-10,1
1.35800000e+0,5.02090690e-1,1.77988241e+0,3.16798140e-10,1
1.35900000e+0,5.02984222e-1,1.77620491e+0,3.15490389e-10,1
1.36000000e+0,5.03877497e-1,1.77254673e+0,3.14192193e-10,1
1.36100000e+0,5.04770516e-1,1.76890774e+0,3.12903459e-10,1
1.36200000e+0,5.05663282e-1,1.76528778e+0,3.11624096e-10,1
1.36300000e+0,5.06555799e-1,1.76168673e+0,3.10354013e-10,1
1.36400000e+0,5.07448068e-1,1.75810444e+0,3.09093122e-10,1
1.36500000e+0,5.08340093e-1,1.75454078e+0,3.07841334e-10,1
1.36600000e+0,5.09231876e-1,1.75099561e+0,3.06598563e-10,1
1.36700000e+0,5.10123419e-1,1.74746880e+0,3.05364722e-10,1
1.36800000e+0,5.11014726e-1,1.74396022e+0,3.04139727e-10,1
1.36900000e+0,5.11905798e-1,1.74046974e+0,3.02923493e-10,1
1.37000000e+0,5.12796639e-1,1.73699723e+0,3.01715938e-10,1
1.37100000e+0,5.13687252e-1,1.73354256e+0,3.00516979e-10,1
1.37200000e+0,5.14577637e-1,1.73010559e+0,2.99326536e-10,1
1.37300000e+0,5.15467799e-1,1.72668622e+0,2.98144529e-10,1
1.37400000e+0,5.16357740e-1,1.72328430e+0,2.96970878e-10,1
1.37500000e+0,5.17247462e-1,1.71989972e+0,2.95805506e-10,1
1.37600000e+0,5.18136968e-1,1.71653236e+0,2.94648334e-10,1
1.37700000e+0,5.19026261e-1,1.71318209e+0,2.93499288e-10,1
1.37800000e+0,5.19915342e-1,1.70984879e+0,2.92358290e-10,1
1.37900000e+0,5.20804215e-1,1.70653235e+0,2.91225267e-10,1
1.38000000e+0,5.21692881e-1,1.70323265e+0,2.90100145e-10,1
1.38100000e+0,5.22581344e-1,1.69994956e+0,2.88982851e-10,1
1.38200000e+0,5.23469606e-1,1.69668298e+0,2.87873313e-10,1
1.38300000e+0,5.24357669e-1,1.69343278e+0,2.86771460e-10,1
1.38400000e+0,5.25245535e-1,1.69019887e+0,2.85677221e-10,1
1.38500000e+0,5.26133208e-1,1.68698111e+0,2.84590526e-10,1
1.38600000e+0,5.27020689e-1,1.68377940e+0,2.83511308e-10,1
1.38700000e+0,5.27907982e-1,1.68059364e+0,2.82439498e-10,1
1.38800000e+0,5.28795088e-1,1.67742370e+0,2.81375028e-10,1
1.38900000e+0,5.29682009e-1,1.67426949e+0,2.80317832e-10,1
1.39000000e+0,5.30568749e-1,1.67113089e+0,2.79267845e-10,1
1.39100000e+0,5.31455309e-1,1.66800780e+0,2.78225002e-10,1
1.39200000e+0,5.32341693e-1,1.66490011e+0,2.77189237e-10,1
1.39300000e+0,5.33227902e-1,1.66180772e+0,2.76160489e-10,1
1.39400000e+0,5.34113938e-1,1.65873052e+0,2.75138693e-10,1
1.39500000e+0,5.34999804e-1,1.65566841e+0,2.74123788e-10,1
1.39600000e+0,5.35885503e-1,1.65262129e+0,2.73115712e-10,1
1.39700000e+0,5.36771036e-1,1.64958905e+0,2.72114405e-10,1
1.39800000e+0,5.37656407e-1,1.64657161e+0,2.71119806e-10,1
1.39900000e+0,5.38541617e-1,1.64356885e+0,2.70131856e-10,1
1.40000000e+0,5.39426668e-1,1.64058068e+0,2.69150497e-10,1
1.40100000e+0,5.40311563e-1,1.63760700e+0,2.68175670e-10,1
1.40200000e+0,5.41196305e-1,1.63464772e+0,2.67207318e-10,1
1.40300000e+0,5.42080894e-1,1.63170274e+0,2.66245384e-10,1
1.40400000e+0,5.42965335e-1,1.62877197e+0,2.65289812e-10,1
1.40500000e+0,5.43849628e-1,1.62585530e+0,2.64340545e-10,1
1.40600000e+0,5.44733777e-1,1.62295265e+0,2.63397530e-10,1
1.40700000e+0,5.45617783e-1,1.62006393e+0,2.62460712e-10,1
1.40800000e+0,5.46501649e-1,1.61718903e+0,2.61530037e-10,1
